266,(91-67)*15+15,266,(89-67)*15+15,266,(78-67)*15+15,266,(71-67)*15+15,133,(45-34)*15+15,133,(44-34)*15+15,266,(98-67)*15+15,133,(47-34)*15+15,266,(99-67)*15+15,0,9*15+15,133,(57-34)*15+15,266,(67-67)*15+15,133,(52-34)*15+15,133,(43-34)*15+15,266,(88-67)*15+15,266,(70-67)*15+15,133,(50-34)*15+15,0,11*15+15,0,30*15+15,266,(86-67)*15+15,133,(53-34)*15+15,266,(84-67)*15+15,133,(65-34)*15+15,133,(36-34)*15+15,133,(58-34)*15+15,266,(81-67)*15+15,0,20*15+15,0,27*15+15,266,(90-67)*15+15,0,14*15+15,266,(80-67)*15+15,133,(46-34)*15+15,0,2*15+15,0,25*15+15,266,(97-67)*15+15,0,7*15+15,133,(49-34)*15+15,133,(40-34)*15+15,266,(87-67)*15+15,266,(74-67)*15+15,0,22*15+15,0,10*15+15,0,33*15+15,266,(92-67)*15+15,0,6*15+15,266,(79-67)*15+15,133,(66-34)*15+15,133,(34-34)*15+15,133,(38-34)*15+15,133,(42-34)*15+15,133,(41-34)*15+15,133,(61-34)*15+15,133,(59-34)*15+15,0,17*15+15,0,4*15+15,0,29*15+15,133,(37-34)*15+15,0,15*15+15,0,12*15+15,133,(63-34)*15+15,0,24*15+15,0,0*15+15,133,(35-34)*15+15,133,(55-34)*15+15,133,(54-34)*15+15,0,1*15+15,0,5*15+15,0,28*15+15,266,(83-67)*15+15,133,(60-34)*15+15,266,(93-67)*15+15,0,13*15+15,0,8*15+15,266,(73-67)*15+15,266,(82-67)*15+15,0,31*15+15,266,(96-67)*15+15,0,19*15+15,266,(72-67)*15+15,133,(62-34)*15+15,0,23*15+15,266,(95-67)*15+15,266,(77-67)*15+15,0,3*15+15,133,(56-34)*15+15,266,(69-67)*15+15,0,26*15+15,133,(64-34)*15+15,266,(76-67)*15+15,0,18*15+15,0,32*15+15,133,(48-34)*15+15,0,16*15+15,133,(51-34)*15+15,266,(75-67)*15+15,133,(39-34)*15+15,266,(94-67)*15+15,0,21*15+15,266,(68-67)*15+15,266,(85-67)*15+15,1466100669
266,375,266,345,407,145,266,75,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,413,587,434,146,266,300,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,266,315,266,120,742,387,794,386,760,398,266,390,714,387,803,531,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,888,496,133,270,266,135,133,90,277,421,801,445,671,337,266,285,1466101584
266,375,266,345,407,145,266,75,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,413,587,434,146,266,300,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,266,315,266,120,742,387,794,386,760,398,266,390,714,387,803,547,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,888,496,133,270,844,527,133,90,277,421,801,445,671,337,266,285,1466101599
266,375,266,345,407,145,266,75,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,413,587,434,146,266,300,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,266,315,266,120,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101614
266,375,266,345,407,145,266,75,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,411,595,434,146,411,575,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,266,315,266,120,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101629
266,375,621,587,407,145,266,75,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,633,574,266,120,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101644
266,375,621,587,407,145,578,508,133,180,133,165,266,480,404,129,597,127,0,150,133,360,266,15,133,285,133,150,598,141,266,60,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101659
266,375,621,587,407,145,588,543,133,180,133,165,266,480,404,129,597,127,0,150,133,360,603,525,133,285,133,150,598,141,598,557,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,133,105,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,133,120,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101674
266,375,621,587,407,145,588,543,133,180,133,165,266,480,404,129,597,127,0,150,133,360,603,525,133,285,133,150,598,141,598,557,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,133,75,411,184,539,468,665,324,133,390,823,567,0,75,0,450,133,60,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101689
266,375,621,587,407,145,588,543,133,180,133,165,266,480,404,129,597,127,0,150,133,360,603,525,133,285,133,150,598,141,598,557,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,0,390,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,133,390,823,567,0,75,0,450,630,538,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101704
266,375,621,587,407,145,588,543,133,180,133,165,266,480,404,129,597,127,0,150,133,360,603,525,133,285,133,150,598,141,598,557,408,200,411,595,434,146,408,577,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,133,390,823,567,0,75,0,450,627,540,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,133,465,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101719
266,375,621,587,407,145,588,543,133,180,133,165,266,480,404,129,597,127,0,150,133,360,603,525,133,285,133,150,598,141,598,557,408,200,411,583,434,146,411,564,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,133,390,823,567,0,75,0,450,627,540,826,586,873,549,133,450,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101734
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,0,150,421,518,603,525,133,285,133,150,598,141,598,557,408,200,411,583,434,146,411,564,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,0,450,627,540,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101749
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,0,150,421,518,531,507,133,285,133,150,598,141,598,557,408,200,411,583,434,146,411,564,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,0,450,600,545,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101764
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,133,150,598,141,598,542,408,200,411,583,434,146,411,564,133,300,266,270,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,0,120,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,0,450,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101779
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,133,150,598,141,598,542,408,200,411,583,434,146,411,564,133,300,884,262,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,588,558,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,0,450,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101794
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,133,150,598,141,598,542,408,200,411,583,434,146,411,564,133,300,884,262,133,480,133,45,133,375,266,225,0,315,538,146,266,360,622,90,266,210,133,195,0,45,548,591,462,131,588,558,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101809
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,133,300,884,262,133,480,133,45,133,375,266,225,0,315,538,146,412,345,622,90,412,329,410,402,0,45,548,591,462,131,588,558,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,133,270,897,499,133,90,277,421,801,445,671,337,266,285,1466101824
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,266,225,0,315,538,146,412,345,622,90,412,329,410,402,0,45,548,591,462,131,588,558,133,240,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,480,587,897,499,133,90,277,421,801,445,671,337,266,285,1466101839
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,266,225,581,260,538,146,412,345,622,90,412,329,410,402,0,45,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,135,406,934,494,615,37,128,428,266,150,0,285,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101854
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,266,225,581,260,538,146,412,345,622,90,412,329,410,402,0,45,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,0,90,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,0,285,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101869
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,266,225,581,260,538,146,412,345,622,90,412,329,410,402,96,48,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,0,75,878,246,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101884
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,266,225,581,260,538,146,412,345,622,90,412,329,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,884,241,886,251,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101899
266,375,621,587,407,145,515,522,133,180,133,165,266,480,404,129,597,127,560,575,421,518,531,507,133,285,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,584,247,581,260,538,146,412,345,622,90,412,329,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101914
266,375,621,587,407,145,515,522,133,180,565,563,266,480,404,129,597,127,560,575,421,518,531,507,412,360,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,584,247,581,260,538,146,412,345,622,90,412,329,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,0,375,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101929
266,375,621,596,407,145,515,522,133,180,617,583,266,480,404,129,597,127,560,575,421,518,531,507,412,360,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,133,375,584,247,581,260,538,146,412,345,622,90,412,329,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,946,244,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101944
266,375,621,596,407,145,515,522,133,180,617,583,266,480,404,129,597,127,560,575,421,518,531,507,412,360,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,670,138,584,247,581,260,538,146,412,345,622,90,412,329,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,266,390,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101959
410,352,621,596,407,145,515,522,133,180,617,583,266,480,404,129,597,127,560,575,421,518,531,507,412,365,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,670,138,584,247,581,260,538,146,415,334,622,90,413,321,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,778,336,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,266,150,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101974
410,352,621,596,407,145,515,522,133,180,617,583,266,480,404,129,597,127,560,575,421,518,531,507,412,365,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,133,45,670,138,584,247,581,260,538,146,415,334,622,90,413,321,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,829,292,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,0,30,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,543,220,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466101989
410,352,621,596,407,145,515,522,133,180,617,583,367,256,404,129,597,127,560,575,421,518,531,507,412,365,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,408,261,670,138,584,247,581,260,538,146,415,334,622,90,413,321,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,829,292,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,413,468,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,543,220,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466102004
410,352,621,596,407,145,515,522,634,65,617,583,404,165,404,129,597,127,560,575,421,518,531,507,412,365,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,133,480,408,261,670,138,584,247,581,260,538,146,415,334,622,90,413,321,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,829,292,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,413,468,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,543,220,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466102019
410,352,621,596,407,145,515,522,737,72,617,583,404,165,404,129,597,127,560,575,421,518,531,507,412,365,416,384,598,141,598,542,408,200,411,583,434,146,411,564,879,233,884,262,402,351,408,261,670,138,584,247,581,260,538,146,415,334,622,90,413,321,410,402,696,151,548,591,462,131,588,558,728,559,677,557,635,574,696,575,742,387,794,386,760,398,829,292,714,387,806,533,929,566,932,584,503,561,411,184,508,577,665,324,600,308,823,567,886,242,886,251,600,527,826,586,873,549,411,595,856,207,692,362,408,41,522,79,513,99,413,468,735,24,615,19,596,157,410,58,480,38,476,19,411,19,487,59,405,81,402,98,874,529,803,513,873,586,932,529,850,511,867,567,913,509,932,547,722,409,934,494,615,37,523,203,543,220,727,168,693,371,668,354,855,499,487,590,897,499,133,90,277,421,801,445,671,337,266,285,1466102034
