0,7*15+15,133,(62-34)*15+15,133,(56-34)*15+15,266,(79-67)*15+15,266,(90-67)*15+15,0,12*15+15,266,(84-67)*15+15,133,(59-34)*15+15,266,(69-67)*15+15,133,(51-34)*15+15,133,(60-34)*15+15,0,15*15+15,266,(99-67)*15+15,0,2*15+15,266,(83-67)*15+15,133,(34-34)*15+15,133,(63-34)*15+15,266,(78-67)*15+15,266,(91-67)*15+15,133,(42-34)*15+15,266,(77-67)*15+15,266,(96-67)*15+15,266,(86-67)*15+15,0,28*15+15,266,(67-67)*15+15,0,13*15+15,133,(36-34)*15+15,0,21*15+15,133,(64-34)*15+15,0,30*15+15,0,14*15+15,266,(82-67)*15+15,266,(98-67)*15+15,133,(53-34)*15+15,266,(93-67)*15+15,0,26*15+15,0,31*15+15,133,(35-34)*15+15,133,(46-34)*15+15,133,(47-34)*15+15,133,(41-34)*15+15,133,(58-34)*15+15,0,19*15+15,266,(89-67)*15+15,133,(49-34)*15+15,266,(92-67)*15+15,266,(97-67)*15+15,0,20*15+15,0,0*15+15,266,(85-67)*15+15,0,24*15+15,0,10*15+15,133,(43-34)*15+15,133,(52-34)*15+15,133,(44-34)*15+15,0,8*15+15,0,1*15+15,266,(71-67)*15+15,133,(66-34)*15+15,133,(38-34)*15+15,133,(39-34)*15+15,266,(95-67)*15+15,266,(73-67)*15+15,266,(94-67)*15+15,0,29*15+15,0,5*15+15,0,17*15+15,0,22*15+15,266,(87-67)*15+15,0,4*15+15,0,3*15+15,0,16*15+15,133,(48-34)*15+15,266,(76-67)*15+15,133,(61-34)*15+15,0,23*15+15,133,(54-34)*15+15,133,(37-34)*15+15,266,(75-67)*15+15,133,(65-34)*15+15,0,6*15+15,133,(40-34)*15+15,0,32*15+15,266,(88-67)*15+15,266,(81-67)*15+15,133,(45-34)*15+15,266,(74-67)*15+15,0,33*15+15,133,(55-34)*15+15,0,9*15+15,266,(70-67)*15+15,133,(50-34)*15+15,266,(68-67)*15+15,266,(72-67)*15+15,266,(80-67)*15+15,0,11*15+15,133,(57-34)*15+15,0,18*15+15,0,27*15+15,0,25*15+15,1481537899
527,85,569,198,916,464,266,195,266,360,583,211,266,270,133,390,768,367,503,212,133,405,553,108,266,495,415,122,825,463,830,238,133,450,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,0,210,133,45,503,485,133,465,419,464,438,145,481,129,266,480,133,300,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,0,270,538,506,479,457,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,266,30,480,16,824,77,799,266,133,360,580,32,460,442,47,392,1481538354
527,85,569,198,916,464,520,148,266,360,583,211,266,270,133,390,768,367,503,212,133,405,553,108,266,495,415,122,825,463,830,238,133,450,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,0,210,133,45,503,485,133,465,419,464,438,145,481,129,266,480,133,300,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,0,270,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,816,372,480,16,824,77,799,266,133,360,580,32,460,442,47,392,1481538369
527,85,569,198,916,464,520,148,266,360,583,211,266,270,133,390,768,367,503,212,409,75,553,108,266,495,415,122,825,463,830,238,133,450,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,0,210,133,45,503,485,133,465,419,464,438,145,481,129,266,480,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,0,270,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538384
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,133,450,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,0,210,133,45,503,485,133,465,419,464,438,145,481,129,593,558,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,0,270,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538399
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,0,210,133,45,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,0,270,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538414
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,266,165,288,288,266,300,0,435,126,114,458,415,133,45,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,0,510,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538429
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,266,165,288,288,266,300,412,324,126,114,450,425,133,45,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,266,390,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538444
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,266,165,858,368,266,300,412,324,126,114,450,425,133,45,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,763,282,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538459
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,886,353,858,368,266,300,412,324,126,114,450,425,133,45,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,763,282,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,266,105,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538474
527,85,569,198,916,464,520,148,266,360,583,211,266,270,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,886,353,858,368,266,300,412,324,887,223,450,425,808,444,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,763,282,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,851,339,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538489
527,85,569,198,916,464,520,148,266,360,583,211,485,233,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,886,353,858,368,266,300,412,324,867,223,450,425,808,444,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,763,282,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,851,339,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538504
527,85,569,198,916,464,520,148,266,360,583,211,485,233,887,521,768,367,503,212,409,75,553,108,851,281,415,122,825,463,830,238,436,496,574,85,875,442,427,97,886,353,858,368,266,300,412,324,867,223,450,425,808,444,503,485,524,69,419,464,438,145,481,129,674,529,539,230,266,405,467,113,812,98,407,31,462,75,909,500,585,448,133,375,596,16,526,458,626,24,763,282,266,465,0,315,407,15,868,479,507,46,0,165,770,352,787,252,574,482,844,501,621,44,749,40,860,89,705,61,657,440,636,465,851,339,266,420,0,450,451,29,457,339,538,506,628,499,0,75,0,60,76,209,133,225,266,150,133,420,7,367,771,22,842,51,706,22,892,47,404,47,825,32,915,86,761,81,872,70,794,55,266,120,479,520,205,246,522,425,266,60,133,255,816,371,480,16,824,77,799,266,858,259,580,32,460,442,47,392,1481538508
