266,(85-67)*15+15,133,(35-34)*15+15,266,(68-67)*15+15,0,12*15+15,0,30*15+15,133,(48-34)*15+15,0,31*15+15,0,28*15+15,266,(98-67)*15+15,0,29*15+15,0,6*15+15,133,(36-34)*15+15,266,(76-67)*15+15,133,(54-34)*15+15,0,25*15+15,266,(74-67)*15+15,133,(60-34)*15+15,266,(69-67)*15+15,0,23*15+15,133,(56-34)*15+15,266,(95-67)*15+15,133,(46-34)*15+15,0,33*15+15,0,16*15+15,0,24*15+15,133,(34-34)*15+15,266,(94-67)*15+15,133,(45-34)*15+15,266,(80-67)*15+15,0,0*15+15,266,(75-67)*15+15,266,(99-67)*15+15,133,(63-34)*15+15,133,(38-34)*15+15,266,(90-67)*15+15,133,(39-34)*15+15,266,(70-67)*15+15,133,(65-34)*15+15,266,(77-67)*15+15,133,(52-34)*15+15,133,(43-34)*15+15,133,(51-34)*15+15,133,(58-34)*15+15,0,10*15+15,0,8*15+15,133,(61-34)*15+15,133,(59-34)*15+15,133,(66-34)*15+15,266,(88-67)*15+15,133,(42-34)*15+15,266,(86-67)*15+15,0,26*15+15,266,(79-67)*15+15,133,(50-34)*15+15,133,(57-34)*15+15,133,(44-34)*15+15,0,15*15+15,0,18*15+15,133,(40-34)*15+15,266,(91-67)*15+15,0,22*15+15,0,4*15+15,266,(92-67)*15+15,266,(93-67)*15+15,266,(82-67)*15+15,266,(73-67)*15+15,133,(47-34)*15+15,0,11*15+15,0,20*15+15,133,(49-34)*15+15,0,7*15+15,0,1*15+15,0,32*15+15,266,(78-67)*15+15,133,(41-34)*15+15,0,14*15+15,133,(53-34)*15+15,266,(87-67)*15+15,266,(96-67)*15+15,266,(71-67)*15+15,266,(67-67)*15+15,0,21*15+15,0,13*15+15,0,19*15+15,266,(89-67)*15+15,0,2*15+15,0,9*15+15,133,(64-34)*15+15,266,(83-67)*15+15,133,(55-34)*15+15,0,17*15+15,266,(72-67)*15+15,266,(81-67)*15+15,133,(37-34)*15+15,266,(84-67)*15+15,0,3*15+15,133,(62-34)*15+15,266,(97-67)*15+15,0,5*15+15,0,27*15+15,1465964982
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,133,75,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,0,135,133,420,133,390,133,495,933,50,133,135,266,300,0,405,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,0,420,1465965546
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,133,75,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,133,135,266,300,528,300,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,0,420,1465965562
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,133,75,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,133,135,266,300,528,300,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965576
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,133,135,266,300,528,300,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965592
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,520,89,266,300,528,300,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965606
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,511,89,266,300,528,300,820,275,751,319,133,360,133,165,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965621
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,511,89,266,300,528,300,820,275,751,319,133,360,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,133,330,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965637
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,133,390,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965652
266,285,133,30,266,30,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965667
266,285,133,30,539,245,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,266,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,266,315,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965681
266,285,133,30,539,245,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,291,435,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965696
266,285,133,30,539,245,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,0,150,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965711
266,285,133,30,539,245,0,195,0,465,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965727
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965742
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,133,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,133,240,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965757
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,266,105,482,60,37,185,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965772
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,37,185,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965787
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,0,510,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,518,153,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965801
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,552,129,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965816
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965831
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,266,120,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965846
266,285,133,30,539,245,0,195,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,266,255,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965862
266,285,133,30,539,245,0,194,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,622,104,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965876
266,285,133,30,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,0,240,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,0,210,0,300,796,16,952,20,409,567,133,465,622,104,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965892
266,285,133,30,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,830,40,0,300,796,16,952,20,409,567,133,465,622,104,461,313,0,270,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965906
266,285,133,30,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,0,330,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965922
266,285,133,30,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,133,45,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965944
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,807,424,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965959
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,133,405,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,133,420,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,133,435,266,465,489,281,548,257,1465965974
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,511,256,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,133,480,266,165,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465965989
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,851,524,266,165,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,133,465,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465966004
