266,(80-67)*15+15,0,6*15+15,0,27*15+15,0,7*15+15,133,(34-34)*15+15,133,(37-34)*15+15,0,32*15+15,266,(98-67)*15+15,266,(70-67)*15+15,133,(43-34)*15+15,133,(55-34)*15+15,133,(66-34)*15+15,266,(83-67)*15+15,133,(54-34)*15+15,0,11*15+15,133,(58-34)*15+15,266,(72-67)*15+15,266,(86-67)*15+15,266,(81-67)*15+15,266,(89-67)*15+15,266,(76-67)*15+15,266,(94-67)*15+15,266,(90-67)*15+15,0,24*15+15,133,(35-34)*15+15,0,10*15+15,0,15*15+15,266,(74-67)*15+15,0,30*15+15,0,17*15+15,133,(50-34)*15+15,266,(73-67)*15+15,133,(39-34)*15+15,0,8*15+15,133,(52-34)*15+15,266,(85-67)*15+15,133,(57-34)*15+15,133,(53-34)*15+15,0,25*15+15,266,(97-67)*15+15,266,(71-67)*15+15,0,12*15+15,133,(38-34)*15+15,133,(61-34)*15+15,0,19*15+15,133,(47-34)*15+15,266,(93-67)*15+15,266,(78-67)*15+15,133,(46-34)*15+15,133,(63-34)*15+15,133,(51-34)*15+15,133,(40-34)*15+15,0,14*15+15,266,(77-67)*15+15,133,(42-34)*15+15,266,(82-67)*15+15,0,3*15+15,0,1*15+15,0,2*15+15,133,(49-34)*15+15,133,(41-34)*15+15,0,4*15+15,0,5*15+15,133,(60-34)*15+15,266,(92-67)*15+15,133,(48-34)*15+15,0,18*15+15,0,20*15+15,0,31*15+15,266,(96-67)*15+15,266,(75-67)*15+15,0,9*15+15,133,(62-34)*15+15,0,16*15+15,0,28*15+15,133,(59-34)*15+15,133,(56-34)*15+15,266,(69-67)*15+15,266,(68-67)*15+15,0,13*15+15,133,(44-34)*15+15,0,23*15+15,0,0*15+15,0,22*15+15,133,(36-34)*15+15,133,(65-34)*15+15,266,(84-67)*15+15,0,21*15+15,0,29*15+15,266,(95-67)*15+15,266,(91-67)*15+15,266,(67-67)*15+15,266,(79-67)*15+15,266,(99-67)*15+15,133,(64-34)*15+15,266,(87-67)*15+15,0,26*15+15,266,(88-67)*15+15,133,(45-34)*15+15,0,33*15+15,1466061109
760,100,519,144,913,252,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062078
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,606,286,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,479,218,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062093
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,632,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062108
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062123
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062138
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,215,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062153
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062168
760,100,519,144,956,186,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062183
760,100,519,144,956,186,704,27,419,73,133,60,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,509,229,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062198
760,100,519,144,956,186,704,27,419,73,133,60,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,509,229,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062213
760,100,519,144,956,186,704,27,419,73,133,60,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,614,232,509,229,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062228
760,100,519,144,956,186,704,27,419,73,133,60,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,266,405,266,180,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062243
760,100,519,144,956,186,704,27,419,73,133,60,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,266,405,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,738,233,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062258
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,0,30,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,738,233,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062273
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,947,230,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,266,45,738,233,0,210,133,165,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062288
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,947,230,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,133,345,447,248,738,233,415,248,490,253,573,184,0,15,453,184,133,45,133,480,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,0,405,873,167,770,210,844,101,1466062303
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,947,230,0,45,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,155,350,447,248,738,233,415,248,488,249,573,184,0,15,453,184,133,45,588,252,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,544,251,873,167,770,210,844,101,1466062318
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,947,230,729,252,133,240,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,621,252,447,248,738,233,415,248,488,249,573,184,0,15,453,184,662,251,588,252,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,544,251,873,167,770,210,844,101,1466062333
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,266,240,482,144,947,230,729,252,854,254,769,185,884,212,544,143,882,145,683,143,635,164,0,285,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,621,252,447,248,738,233,415,248,488,249,573,184,780,253,453,184,662,251,588,252,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,544,251,873,167,770,210,844,101,1466062348
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,417,271,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,928,254,482,144,947,230,729,252,854,254,769,185,884,212,544,143,882,145,683,143,635,164,476,272,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,621,252,447,248,738,233,415,248,488,249,573,184,780,253,453,184,662,251,588,252,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,544,251,873,167,770,210,844,101,1466062363
760,100,519,144,956,186,704,27,419,73,922,230,949,146,558,230,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,707,210,665,124,568,210,419,101,645,75,798,48,878,74,418,123,419,25,578,164,640,211,418,48,655,48,708,74,480,73,523,26,469,48,614,143,417,271,565,101,706,164,803,123,787,101,894,126,716,185,646,232,614,232,509,229,415,228,521,122,855,231,790,232,835,211,850,187,638,182,589,124,895,102,697,233,875,48,928,254,482,144,947,230,729,252,854,254,769,185,884,212,544,143,882,145,683,143,635,164,476,272,802,74,729,49,414,209,885,187,644,100,840,125,417,163,729,123,766,144,621,252,447,248,738,233,415,248,488,249,573,184,780,253,453,184,662,251,588,252,488,209,519,163,811,166,740,27,510,184,444,229,417,182,749,165,690,183,920,169,544,251,873,167,770,210,844,101,1466062364
