0,33*15+15,133,(55-34)*15+15,266,(99-67)*15+15,133,(45-34)*15+15,0,20*15+15,0,15*15+15,0,2*15+15,266,(90-67)*15+15,133,(48-34)*15+15,266,(67-67)*15+15,266,(72-67)*15+15,266,(87-67)*15+15,133,(59-34)*15+15,266,(75-67)*15+15,266,(91-67)*15+15,133,(54-34)*15+15,0,10*15+15,133,(57-34)*15+15,0,7*15+15,266,(94-67)*15+15,0,8*15+15,0,25*15+15,0,23*15+15,266,(84-67)*15+15,133,(38-34)*15+15,0,21*15+15,266,(80-67)*15+15,133,(66-34)*15+15,0,4*15+15,133,(50-34)*15+15,133,(63-34)*15+15,266,(77-67)*15+15,0,14*15+15,266,(78-67)*15+15,133,(43-34)*15+15,133,(49-34)*15+15,133,(36-34)*15+15,266,(69-67)*15+15,0,26*15+15,266,(71-67)*15+15,0,9*15+15,266,(96-67)*15+15,0,32*15+15,133,(65-34)*15+15,133,(58-34)*15+15,266,(89-67)*15+15,266,(73-67)*15+15,266,(95-67)*15+15,133,(37-34)*15+15,266,(74-67)*15+15,0,19*15+15,0,31*15+15,266,(86-67)*15+15,0,1*15+15,133,(62-34)*15+15,133,(56-34)*15+15,133,(61-34)*15+15,0,3*15+15,133,(34-34)*15+15,133,(40-34)*15+15,0,12*15+15,266,(82-67)*15+15,0,6*15+15,133,(51-34)*15+15,133,(53-34)*15+15,133,(60-34)*15+15,133,(64-34)*15+15,133,(44-34)*15+15,266,(79-67)*15+15,133,(47-34)*15+15,133,(41-34)*15+15,266,(68-67)*15+15,266,(93-67)*15+15,133,(46-34)*15+15,0,22*15+15,0,30*15+15,266,(97-67)*15+15,266,(83-67)*15+15,266,(88-67)*15+15,0,13*15+15,0,18*15+15,0,28*15+15,133,(39-34)*15+15,133,(42-34)*15+15,0,29*15+15,266,(98-67)*15+15,0,11*15+15,0,0*15+15,266,(92-67)*15+15,266,(85-67)*15+15,133,(52-34)*15+15,133,(35-34)*15+15,266,(76-67)*15+15,0,17*15+15,266,(81-67)*15+15,0,16*15+15,266,(70-67)*15+15,0,27*15+15,0,5*15+15,0,24*15+15,1472196424
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,266,135,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,751,500,888,585,266,75,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,266,120,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,266,150,0,270,266,225,0,255,266,60,836,493,0,90,427,312,1472197356
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,266,135,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,948,511,888,585,266,75,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,266,120,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,266,150,0,270,266,225,0,255,583,354,836,493,0,90,427,312,1472197371
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,266,135,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,948,511,888,585,598,383,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,266,120,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,266,150,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197386
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,266,135,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,547,129,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,266,150,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197401
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,603,402,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197416
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,266,165,417,157,266,180,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197431
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,266,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197446
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,653,226,415,62,835,319,266,270,733,589,622,154,266,210,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,654,195,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197461
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,415,62,835,319,266,270,733,589,622,154,554,98,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,266,225,0,255,918,535,836,493,0,90,427,312,1472197476
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,415,62,835,319,266,270,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,266,240,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,837,581,0,255,918,535,836,493,0,90,427,312,1472197491
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,415,62,835,319,266,270,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,460,43,413,43,483,554,443,575,503,590,768,547,488,109,575,323,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197506
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,415,62,835,319,266,270,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,461,28,496,26,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,266,255,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197521
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,266,270,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,525,394,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197536
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,266,300,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,266,285,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197551
950,586,511,454,610,110,841,541,654,311,888,431,660,58,266,360,418,172,918,431,835,586,679,496,608,495,647,536,266,375,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,423,343,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197566
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,564,136,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,266,105,266,435,929,471,719,169,889,511,4,409,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197581
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,0,150,266,450,461,434,668,107,460,417,426,326,924,75,266,435,929,471,719,169,889,511,925,95,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197596
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,266,450,461,434,668,107,460,417,426,326,924,75,266,435,929,471,719,169,889,511,923,90,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,266,390,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197611
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,266,450,461,434,668,107,460,417,426,326,924,75,266,435,929,471,719,169,889,511,923,90,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,266,405,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,620,140,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197626
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,266,420,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,266,450,461,434,668,107,460,417,426,326,924,75,266,435,929,471,719,169,889,511,923,90,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,839,210,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,620,138,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197641
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,924,75,922,60,929,471,719,169,889,511,923,90,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,266,465,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,266,480,0,180,0,15,620,138,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197656
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,797,466,0,180,0,15,620,138,419,198,825,136,823,122,420,462,0,270,870,597,0,255,918,535,836,493,0,90,427,312,1472197671
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,0,180,0,15,620,138,419,198,825,136,823,122,420,462,0,270,870,597,473,495,918,535,836,493,0,90,427,312,1472197686
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,0,105,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,0,15,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,0,90,427,312,1472197701
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,766,201,833,252,733,314,656,430,736,214,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,0,15,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,707,153,427,312,1472197716
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,0,30,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,744,204,833,252,733,314,656,430,752,222,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,0,15,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,707,153,427,312,1472197731
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,512,511,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,744,204,833,252,733,314,656,430,752,222,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,0,15,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,707,153,427,312,1472197746
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,429,339,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,744,204,833,252,733,314,656,430,752,222,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,0,15,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,707,153,427,312,1472197761
950,586,511,454,610,110,841,541,654,311,888,431,660,58,551,172,418,172,918,431,835,586,679,496,608,495,647,536,556,91,655,399,639,73,641,550,644,44,625,564,677,232,416,40,835,319,528,379,733,589,622,154,554,121,418,141,875,558,468,142,797,598,849,573,417,157,536,475,727,293,753,559,833,559,948,511,888,585,427,357,825,95,921,104,461,434,668,107,460,417,426,326,917,90,922,60,929,471,719,169,889,511,917,73,425,301,425,338,461,28,492,40,483,554,443,575,503,590,768,547,488,109,425,108,744,204,833,252,733,314,656,430,752,222,648,203,650,213,688,284,649,292,694,327,833,207,821,298,827,227,810,274,780,432,781,422,816,456,817,430,433,539,502,571,734,536,820,445,816,417,784,413,911,175,620,167,620,138,419,198,825,136,823,122,420,462,827,511,870,597,473,495,918,535,836,493,707,153,427,312,1472197775
