0,27*15+15,133,(63-34)*15+15,0,17*15+15,266,(95-67)*15+15,133,(45-34)*15+15,0,33*15+15,0,5*15+15,266,(88-67)*15+15,133,(64-34)*15+15,0,22*15+15,266,(80-67)*15+15,266,(68-67)*15+15,266,(71-67)*15+15,266,(69-67)*15+15,133,(43-34)*15+15,0,14*15+15,0,4*15+15,133,(44-34)*15+15,266,(93-67)*15+15,266,(90-67)*15+15,133,(48-34)*15+15,133,(58-34)*15+15,133,(55-34)*15+15,266,(67-67)*15+15,133,(56-34)*15+15,133,(40-34)*15+15,133,(42-34)*15+15,133,(62-34)*15+15,0,12*15+15,133,(57-34)*15+15,0,6*15+15,266,(96-67)*15+15,133,(36-34)*15+15,266,(83-67)*15+15,133,(34-34)*15+15,0,10*15+15,266,(72-67)*15+15,266,(77-67)*15+15,133,(54-34)*15+15,266,(82-67)*15+15,0,28*15+15,0,11*15+15,0,1*15+15,266,(91-67)*15+15,0,16*15+15,0,25*15+15,266,(97-67)*15+15,0,18*15+15,133,(51-34)*15+15,0,2*15+15,0,13*15+15,133,(50-34)*15+15,133,(59-34)*15+15,266,(78-67)*15+15,0,32*15+15,0,23*15+15,0,3*15+15,0,21*15+15,133,(66-34)*15+15,0,8*15+15,133,(41-34)*15+15,266,(94-67)*15+15,266,(76-67)*15+15,266,(98-67)*15+15,133,(49-34)*15+15,0,0*15+15,0,30*15+15,0,15*15+15,266,(85-67)*15+15,133,(39-34)*15+15,133,(53-34)*15+15,133,(38-34)*15+15,133,(65-34)*15+15,133,(35-34)*15+15,133,(47-34)*15+15,266,(99-67)*15+15,0,20*15+15,133,(37-34)*15+15,266,(84-67)*15+15,0,24*15+15,266,(73-67)*15+15,266,(89-67)*15+15,0,31*15+15,266,(92-67)*15+15,0,9*15+15,0,19*15+15,266,(79-67)*15+15,266,(81-67)*15+15,133,(60-34)*15+15,0,7*15+15,266,(74-67)*15+15,266,(87-67)*15+15,133,(61-34)*15+15,0,29*15+15,0,26*15+15,133,(52-34)*15+15,266,(70-67)*15+15,266,(86-67)*15+15,133,(46-34)*15+15,266,(75-67)*15+15,1470317977
867,229,133,450,0,270,266,435,133,180,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,266,45,691,167,0,225,0,75,133,165,266,405,266,360,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,0,195,860,30,0,105,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,266,105,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318470
867,229,133,450,0,270,266,435,133,180,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,266,45,691,167,0,225,0,75,133,165,266,405,266,360,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,266,105,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318485
867,229,133,450,789,106,266,435,764,116,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,266,45,691,167,0,225,766,86,133,165,760,95,266,360,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,266,105,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318500
867,229,133,450,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,266,45,691,167,0,225,766,86,133,165,760,95,266,360,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,266,105,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318515
867,229,133,450,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,266,45,691,167,0,225,766,86,631,325,760,95,623,337,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,266,105,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318530
867,229,133,450,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318545
867,229,133,450,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,133,375,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,133,495,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,266,135,1470318560
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,482,153,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,889,304,1470318576
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,476,161,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,889,304,1470318590
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,476,161,654,49,133,120,728,452,547,425,266,480,133,240,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,266,225,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,889,304,1470318605
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,476,161,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,458,128,661,39,2,159,482,107,880,151,884,518,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,889,304,1470318620
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,476,161,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,481,118,266,270,0,375,472,149,266,345,467,131,661,39,2,159,482,107,880,151,884,518,133,405,0,120,266,120,266,315,133,420,0,450,490,139,140,292,266,60,893,140,133,195,889,304,1470318635
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,476,161,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,266,270,0,375,476,141,266,345,467,131,661,39,2,159,483,122,880,151,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318650
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,266,180,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,266,270,0,375,476,141,266,345,467,131,661,39,2,159,483,122,880,151,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318665
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,266,270,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318680
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,133,345,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,266,270,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318695
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,266,270,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318710
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,547,425,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,530,435,133,480,133,30,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318725
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318740
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,266,450,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318755
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,641,348,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,612,358,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318770
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,0,390,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,140,292,584,106,893,140,133,195,889,304,1470318785
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318800
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318815
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,133,120,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,266,345,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318830
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,133,210,414,45,0,315,589,96,536,181,0,375,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318845
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,872,527,414,45,0,315,589,96,536,181,0,375,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318860
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,872,527,414,45,0,315,589,96,536,181,0,375,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318875
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,872,527,414,45,587,123,589,96,536,181,598,42,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318890
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,872,527,414,45,579,63,589,96,536,181,584,56,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318905
867,229,901,315,791,117,266,435,768,106,0,510,0,90,266,330,133,465,0,345,485,266,266,30,266,75,646,364,691,167,0,225,766,86,631,325,760,95,623,337,855,410,863,431,133,330,266,15,597,250,133,105,669,154,133,435,605,227,860,30,612,239,623,374,839,41,266,255,133,15,465,256,462,36,486,245,856,216,266,240,17,404,0,180,0,30,266,375,0,255,675,553,266,465,0,285,777,315,0,45,754,303,133,255,133,390,893,130,861,421,0,360,0,60,768,324,539,171,654,49,725,473,728,452,488,488,266,480,864,509,426,24,0,465,0,240,725,463,529,414,517,402,527,423,133,480,475,479,872,527,414,45,579,63,589,96,536,181,584,56,476,141,532,190,467,131,661,39,2,159,483,122,271,187,884,518,133,405,0,120,266,120,266,315,133,420,0,450,597,116,683,541,584,106,893,140,133,195,889,304,1470318920
