0,7*15+15,266,(88-67)*15+15,0,32*15+15,133,(65-34)*15+15,133,(57-34)*15+15,266,(72-67)*15+15,266,(85-67)*15+15,266,(77-67)*15+15,133,(49-34)*15+15,0,12*15+15,0,17*15+15,0,24*15+15,266,(68-67)*15+15,133,(37-34)*15+15,133,(54-34)*15+15,266,(70-67)*15+15,266,(67-67)*15+15,133,(45-34)*15+15,133,(52-34)*15+15,0,26*15+15,0,27*15+15,133,(63-34)*15+15,133,(41-34)*15+15,0,8*15+15,0,9*15+15,133,(38-34)*15+15,0,25*15+15,133,(61-34)*15+15,266,(79-67)*15+15,266,(80-67)*15+15,0,28*15+15,266,(94-67)*15+15,0,31*15+15,0,29*15+15,133,(66-34)*15+15,133,(62-34)*15+15,0,5*15+15,133,(58-34)*15+15,266,(78-67)*15+15,0,15*15+15,0,1*15+15,0,10*15+15,266,(82-67)*15+15,266,(97-67)*15+15,266,(69-67)*15+15,133,(40-34)*15+15,266,(95-67)*15+15,0,33*15+15,133,(44-34)*15+15,266,(75-67)*15+15,133,(34-34)*15+15,266,(74-67)*15+15,133,(53-34)*15+15,0,20*15+15,0,21*15+15,266,(83-67)*15+15,133,(48-34)*15+15,266,(84-67)*15+15,133,(60-34)*15+15,0,16*15+15,0,11*15+15,0,3*15+15,0,0*15+15,133,(59-34)*15+15,133,(47-34)*15+15,133,(42-34)*15+15,133,(64-34)*15+15,266,(76-67)*15+15,0,18*15+15,133,(56-34)*15+15,133,(39-34)*15+15,133,(51-34)*15+15,266,(98-67)*15+15,266,(71-67)*15+15,133,(43-34)*15+15,0,22*15+15,266,(73-67)*15+15,266,(81-67)*15+15,266,(86-67)*15+15,0,6*15+15,0,4*15+15,266,(90-67)*15+15,266,(96-67)*15+15,266,(89-67)*15+15,133,(46-34)*15+15,266,(87-67)*15+15,0,2*15+15,133,(50-34)*15+15,266,(99-67)*15+15,0,13*15+15,266,(91-67)*15+15,0,23*15+15,0,30*15+15,133,(35-34)*15+15,266,(92-67)*15+15,266,(93-67)*15+15,133,(36-34)*15+15,0,14*15+15,0,19*15+15,133,(55-34)*15+15,1464608554
0,120,266,330,0,495,133,480,135,358,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,133,315,266,60,266,15,133,180,133,285,0,405,0,420,265,495,133,120,730,298,0,150,133,75,0,390,133,420,266,195,266,210,0,435,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,431,91,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609028
0,120,266,330,0,495,133,480,135,358,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,133,315,266,60,266,15,133,180,133,285,0,405,0,420,265,495,133,120,730,298,0,150,133,75,0,390,133,420,266,195,266,210,0,435,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609043
0,120,266,330,0,495,133,480,684,516,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,133,120,730,298,0,150,133,75,0,390,133,420,266,195,266,210,0,435,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609058
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,133,120,730,298,0,150,133,75,0,390,133,420,266,195,266,210,0,435,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609073
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,133,120,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609088
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,133,240,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609103
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,480,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609118
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,654,306,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609133
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,-30,438,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,0,315,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609148
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,266,15,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,9,22,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609163
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,718,323,0,165,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609178
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,450,290,450,303,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609193
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,133,285,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,450,290,450,303,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,0,360,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609208
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,458,317,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,450,290,450,303,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609223
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,266,210,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,450,290,450,303,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609238
0,120,266,330,0,495,133,480,674,515,266,90,266,285,266,165,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609253
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609268
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609283
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,0,345,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,0,210,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609298
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,133,15,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609313
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,268,44,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,133,45,0,225,0,300,851,90,1464609328
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,0,375,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609343
0,120,266,330,0,495,133,480,674,515,266,90,266,285,487,237,886,529,0,195,0,270,793,421,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,266,180,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609358
0,120,266,330,0,495,133,480,674,515,682,78,266,285,487,237,886,529,0,195,0,270,676,67,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,894,544,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609373
0,120,266,330,0,495,133,480,674,515,678,78,266,285,487,237,886,529,0,195,0,270,676,67,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609388
0,120,266,330,0,495,133,480,674,515,910,447,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,133,420,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609403
0,120,266,330,0,495,133,480,674,515,910,447,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,135,391,266,195,430,255,883,518,266,420,0,478,0,450,133,495,133,435,0,90,133,375,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609418
0,120,266,330,0,495,133,480,674,515,906,449,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,135,391,266,195,430,255,883,518,266,420,0,478,0,450,133,495,882,442,0,90,891,302,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,459,495,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,459,507,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609433
0,120,266,330,0,495,133,480,674,515,906,449,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,135,391,266,195,430,255,883,518,266,420,0,478,0,450,133,495,882,442,0,90,891,301,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,621,61,484,61,133,135,133,465,656,288,0,285,459,72,467,85,133,270,686,266,468,99,133,150,450,519,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,607,49,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609448
0,120,266,330,0,495,133,480,674,515,906,449,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,532,71,730,298,0,150,133,75,0,390,135,391,266,195,430,255,883,518,266,420,0,478,0,450,133,495,882,442,0,90,891,301,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,621,61,446,515,133,135,133,465,656,288,0,285,411,558,450,538,133,270,686,266,439,527,133,150,615,75,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,607,49,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609463
0,120,266,330,0,495,133,480,674,515,906,449,266,285,487,237,886,529,0,195,0,270,900,434,266,30,133,60,676,504,266,60,887,101,133,180,861,111,0,405,0,420,265,495,485,559,730,298,0,150,133,75,0,390,135,391,266,195,430,255,883,518,266,420,0,478,0,450,133,495,882,442,0,90,891,301,891,538,851,78,443,228,441,242,883,507,266,465,266,46,133,105,266,435,0,510,133,165,266,135,132,90,657,309,133,300,851,101,0,330,266,255,133,225,266,270,133,405,0,255,656,299,0,60,656,278,621,61,446,515,133,135,133,465,656,288,0,285,411,558,450,538,133,270,686,266,439,527,133,150,620,71,266,105,266,225,266,300,0,105,0,75,271,368,266,450,266,345,133,195,266,315,607,49,729,289,724,280,644,526,731,309,732,318,0,465,133,30,266,390,266,405,929,530,0,225,0,300,851,90,1464609478
