266,(83-67)*15+15,266,(97-67)*15+15,266,(89-67)*15+15,133,(35-34)*15+15,0,33*15+15,266,(92-67)*15+15,0,16*15+15,0,5*15+15,133,(62-34)*15+15,266,(99-67)*15+15,133,(53-34)*15+15,0,22*15+15,133,(47-34)*15+15,0,8*15+15,266,(85-67)*15+15,133,(52-34)*15+15,0,28*15+15,0,26*15+15,133,(34-34)*15+15,133,(41-34)*15+15,133,(58-34)*15+15,266,(70-67)*15+15,266,(98-67)*15+15,0,15*15+15,0,25*15+15,266,(93-67)*15+15,0,6*15+15,0,4*15+15,0,23*15+15,266,(72-67)*15+15,266,(69-67)*15+15,133,(44-34)*15+15,0,11*15+15,133,(60-34)*15+15,0,7*15+15,0,27*15+15,266,(79-67)*15+15,0,19*15+15,133,(36-34)*15+15,133,(39-34)*15+15,0,18*15+15,133,(61-34)*15+15,266,(91-67)*15+15,0,9*15+15,0,30*15+15,266,(76-67)*15+15,0,32*15+15,133,(50-34)*15+15,0,21*15+15,133,(42-34)*15+15,133,(37-34)*15+15,133,(57-34)*15+15,266,(67-67)*15+15,133,(54-34)*15+15,0,20*15+15,133,(49-34)*15+15,266,(90-67)*15+15,0,14*15+15,133,(40-34)*15+15,266,(82-67)*15+15,266,(96-67)*15+15,133,(64-34)*15+15,133,(45-34)*15+15,266,(94-67)*15+15,266,(75-67)*15+15,133,(46-34)*15+15,266,(88-67)*15+15,0,24*15+15,266,(78-67)*15+15,133,(59-34)*15+15,266,(77-67)*15+15,266,(86-67)*15+15,266,(81-67)*15+15,133,(51-34)*15+15,133,(38-34)*15+15,266,(68-67)*15+15,266,(71-67)*15+15,133,(65-34)*15+15,0,3*15+15,266,(84-67)*15+15,266,(87-67)*15+15,0,29*15+15,266,(73-67)*15+15,133,(48-34)*15+15,0,13*15+15,0,10*15+15,0,17*15+15,0,31*15+15,133,(55-34)*15+15,133,(56-34)*15+15,0,12*15+15,0,2*15+15,0,0*15+15,0,1*15+15,266,(74-67)*15+15,133,(66-34)*15+15,133,(63-34)*15+15,266,(95-67)*15+15,133,(43-34)*15+15,266,(80-67)*15+15,1470408786
744,26,266,465,838,550,868,74,0,510,266,390,824,388,870,576,133,435,266,495,133,300,0,345,133,210,627,237,266,285,133,285,0,435,0,405,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,0,360,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,0,495,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,0,375,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,0,450,891,154,133,225,436,349,0,165,617,533,0,480,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409254
744,26,266,465,838,550,868,74,0,510,266,390,824,388,870,576,133,435,266,495,133,300,813,81,133,210,895,26,266,285,133,285,0,435,0,405,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,0,360,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,0,495,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,0,375,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,0,450,891,154,133,225,436,349,509,174,617,533,0,480,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409269
744,26,266,465,838,550,868,74,0,510,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,0,435,0,405,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,0,495,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,432,316,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,0,450,891,154,133,225,436,349,509,174,617,533,0,480,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409284
744,26,266,465,838,550,868,74,0,510,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,0,495,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,0,450,891,154,133,225,436,349,509,174,617,533,0,480,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409299
744,26,266,465,838,550,868,74,0,510,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,0,495,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,524,122,891,154,133,225,436,349,509,174,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409314
744,26,266,465,838,550,868,74,544,390,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,133,75,709,287,458,158,461,190,527,106,465,175,266,315,524,122,891,154,133,225,436,349,509,174,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409329
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,133,90,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,133,105,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,106,465,175,266,315,524,122,891,154,133,225,436,349,509,174,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409344
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,534,158,424,198,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,106,465,175,266,315,524,122,891,154,133,225,436,349,509,174,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409359
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,133,135,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,573,189,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,106,465,175,266,315,524,122,891,154,133,225,436,349,515,141,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409374
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,133,165,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,537,490,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,575,189,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,891,154,133,225,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409389
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,537,490,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,575,189,608,61,266,450,133,465,133,180,266,420,897,391,133,195,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,891,154,133,225,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409404
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,537,490,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,891,154,133,225,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,925,174,858,171,494,67,450,204,133,450,266,435,133,150,692,51,1470409419
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,537,490,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,133,225,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409434
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,133,255,401,157,537,490,479,20,133,360,615,16,133,315,750,548,133,240,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,133,225,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409449
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,133,360,615,16,133,315,750,548,642,558,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,266,180,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,365,269,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409464
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,133,210,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,133,360,615,16,133,315,750,548,642,558,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,726,434,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409479
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,133,300,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,133,360,615,16,133,315,750,548,642,558,266,360,466,123,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409494
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,133,360,615,16,422,123,750,548,642,558,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,133,330,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409509
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,133,375,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,133,360,615,16,717,195,750,548,642,558,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,448,485,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409524
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,689,551,616,548,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,133,405,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,642,558,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,448,485,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409539
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,133,420,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,452,472,448,485,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409554
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,465,478,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,417,469,448,485,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409569
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,266,360,677,194,575,189,608,61,266,450,133,465,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,133,345,452,441,450,452,568,228,498,227,494,67,450,204,133,450,266,435,133,150,692,51,1470409584
744,26,266,465,838,550,868,74,557,366,266,390,824,388,870,576,133,435,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,266,360,677,194,575,189,608,61,266,450,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,133,345,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409599
744,26,266,465,838,550,868,74,557,366,866,130,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,266,360,677,194,575,189,608,61,266,450,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,133,345,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409614
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,266,450,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,133,345,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409629
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,266,405,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,904,570,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409644
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,266,315,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409659
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,266,285,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409674
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,133,270,757,353,709,287,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409689
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,706,301,757,353,709,287,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409704
