Row,Sadness,Anger,Happiness,Fear,Surprise,Disgust,Pride,Gratefulness,LongingFor,Despise,Despair,Shame,Guilt,Disappointment,Pleasure,Nervousness,Winning,Losing,Succeeding,Failing,Wanting,Craving,Waiting,SelfRegulation,SocialLonging,Speaking,Laughing,Love,SocialExclusion,Togetherness,Loneliness,Ostracism,ClosenessInSocialRelations,Hostility,Sympathy,Anxiety,Panic,Stress,Depression,Mania,Eating,Drinking,Hunger,Satiation,Thirst,Sweating,Urinating,Defecation,Tiredness,Vitality,Exhaustion,Breathing,Heartbeat,Drunkenness,SexualArousal,Orgasm,Shivering,Hangover,Heartburn,Suffocation,Relaxation,Sleeping,Thinking,Remembering,Attending,Forgetting,Reading,Imagining,Daydreaming,Inferring,Reasoning,Estimating,BeingConscious,Memorizing,Recognition,Recollection,HavingFlu,HavingFever,HavingStomachFlu,HavingCold,HavingHeadache,FeelingNauseous,HavingToothache,Coughing,Sneezing,Aching,BeingDazzled,Seeing,Hearing,FeelingTouch,Smelling,Tasting,Itching,Numbness,FeelingPain,Hotness,Coldness,Dizziness,Movement,Acceleration
Despair,0.221454439959265,0.324144759456443,0.593948190794433,0.221882136125832,0.488435027667656,0.294472950462061,0.504423824992166,0.580679367542099,0.420663735286093,0.277144283393221,0,0.238998103028944,0.243977954161438,0.227437565114966,0.575129152694287,0.332844339554188,0.552046868515493,0.253368372044268,0.582007903331063,0.223394538422958,0.521755529000338,0.54956176299196,0.428453649364556,0.441374662217603,0.39114536254609,0.519233206170879,0.579865193122262,0.590873227740685,0.211397863186229,0.58235799262783,0.2261064320072,0.221591435160318,0.588489600004207,0.290705774897234,0.527906716879909,0.209618081809737,0.241622368737944,0.279459061225236,0.194761267655939,0.409598366826724,0.528316798663296,0.497021441046159,0.457607133687584,0.543375359534376,0.462785045266487,0.454494272930326,0.498423938554917,0.495369693510132,0.334404677115816,0.554519639336534,0.28904741416236,0.523442552323636,0.477843965312615,0.454814293744261,0.572325393733132,0.590015466892635,0.366121688902673,0.390240419960965,0.424725024746635,0.326113250189575,0.587799364142,0.54215854297855,0.523084014592714,0.514124749448419,0.518040466501236,0.392194241041056,0.544467022454641,0.511849045894093,0.548856863020365,0.515853820480044,0.515221047644348,0.467898375544969,0.515463006812566,0.513687484093814,0.518130501537857,0.510094988791938,0.412218385956924,0.417953880193623,0.403775612029747,0.416808038232556,0.399523517834797,0.390691040390275,0.412012527714029,0.423555485443049,0.454198665792322,0.394276509269568,0.499557547821413,0.546306668882916,0.53261301896379,0.568360191132141,0.536021365665117,0.532469736428888,0.425584086098161,0.375827973301244,0.380344392194983,0.455749102130418,0.394848294274185,0.382223129609015,0.526246555760337,0.440808601752387
Shame,0.280432960551636,0.289572819285415,0.579446930611972,0.25134744866158,0.46433151516886,0.264413137559484,0.458494227727745,0.554725178785452,0.419074546984929,0.236779903660456,0.238998103028944,0,0.186651577422118,0.207500880504604,0.566777598894857,0.331400942673278,0.530232419115548,0.244171505829813,0.566585110617582,0.209901845650571,0.511073049238716,0.519367149462002,0.437468353909709,0.427017893703312,0.413665586877255,0.528859424764159,0.577397868567006,0.588156547608559,0.257754198484212,0.567202964363691,0.274184166478126,0.237008405075524,0.576125985386965,0.292514409955606,0.516463712804902,0.243957797276957,0.275924457642306,0.281141764674425,0.2558563237773,0.398340280969276,0.512418640320617,0.499446468956808,0.437906451243948,0.520289242827704,0.445104179285277,0.425646087851698,0.490225222202523,0.499586069538671,0.345709633265845,0.530268763644151,0.310620060037557,0.509799491522822,0.454761466230042,0.430380428095341,0.551582444529451,0.576600527567846,0.353420619922515,0.37426360783884,0.407781788120934,0.348083308552952,0.567011517408818,0.513913347094523,0.502517508165425,0.493400041260638,0.500521517818865,0.396097137711269,0.53610373689546,0.495212821088277,0.537764349771445,0.503361562931279,0.497610245271463,0.463202478158578,0.503442177495202,0.501786487112195,0.491802663218562,0.493779373178222,0.416071629142403,0.414097743112866,0.405144388352011,0.42250560553824,0.404806922713966,0.374540198913887,0.418515767719654,0.42587982583827,0.454494946211273,0.405010237946379,0.48790247246824,0.527278216602515,0.514811173912254,0.558972747967278,0.507324054633963,0.494195877268734,0.437968614831118,0.394842074944681,0.380923871861515,0.425433356544006,0.391422041144289,0.378949595761175,0.514045624177838,0.402625736459317
Guilt,0.280940402089224,0.303059643908621,0.56633741321598,0.254063585407146,0.462356611097131,0.281434037815256,0.45397491215598,0.547302155976639,0.406473636377722,0.25646882496615,0.243977954161438,0.186651577422118,0,0.209792712321702,0.552845079076191,0.317888678316025,0.512502279739772,0.25535300689123,0.549270366221439,0.226011000284389,0.502682879212405,0.506480626582174,0.417457993274101,0.40890202171738,0.396820458269011,0.515750251185338,0.560109662855983,0.576425978824119,0.259264334202302,0.555005499502342,0.264006923033515,0.25236560373489,0.559004094413982,0.287663924555115,0.500252645513199,0.248222581059859,0.273781094582156,0.281165275688069,0.269632384395893,0.378507980440249,0.511586874880764,0.488152871076319,0.447639775054237,0.526347557593966,0.435062598396073,0.422040875503083,0.486335176023494,0.495555011054604,0.340414876849783,0.528257267980129,0.306763695676384,0.499915137812173,0.448698004063768,0.415399804738727,0.540765884037839,0.562040523617231,0.361524915445693,0.372148032317419,0.397412671989971,0.347179880223681,0.56102162566642,0.520342359017155,0.506097347126337,0.500456267208931,0.496701817497889,0.397999636150003,0.525900834942992,0.493516630417785,0.527043785179721,0.496735409748345,0.499582839138083,0.457987681678442,0.501062398172457,0.49398168147158,0.494857563796769,0.496331681142741,0.408140188000672,0.408131772648204,0.406242720281427,0.415770831153152,0.398589941071776,0.369197040401478,0.412968674146326,0.429967133984759,0.450718703360393,0.403442514564752,0.48952851640369,0.519320959583778,0.517330337809501,0.536655806553201,0.506633304664728,0.500484452276755,0.431788321478617,0.381242562738191,0.385056056096281,0.419322266952791,0.380423887830915,0.38640962321567,0.502943740374529,0.40020789495982
Disappointment,0.244380600583293,0.301510291865242,0.558482329600028,0.238532991494405,0.453627792443835,0.301505866610935,0.457708343140582,0.538288376351985,0.399419227955711,0.248097736281681,0.227437565114966,0.207500880504604,0.209792712321702,0,0.54424026051076,0.321647109119024,0.501373317340562,0.202223501622125,0.535910484347879,0.179792741477918,0.496241070360799,0.514351891420673,0.401839464237172,0.396929369344847,0.375654081893945,0.495841481522094,0.551365048522364,0.560243629735085,0.203124556248584,0.547007299744495,0.227132586770845,0.206802346967658,0.548028891220307,0.267736069404842,0.49185657186976,0.256968974190691,0.289719793378489,0.297512366739304,0.239384959677506,0.394609000533816,0.503574841653302,0.480245212509316,0.439417923425774,0.51056271247352,0.43814045819324,0.433155450272919,0.475412177480776,0.483022324306314,0.32833563161125,0.517442144156831,0.30591120851746,0.487109117755459,0.452458203077534,0.423342433706706,0.543342698857172,0.556038497627759,0.373812088435312,0.385137480664422,0.400009911329917,0.347597512599017,0.550588449538354,0.506373731688895,0.488798662475455,0.476575194316977,0.482996642757478,0.375872515294685,0.506084251242917,0.467348624090112,0.515212106869641,0.481013920869332,0.476699752197528,0.44411539236182,0.474575294507069,0.483585377191296,0.475630581773168,0.47189477344063,0.411034407979938,0.413761963569761,0.406365015129945,0.412974126252259,0.415497929243546,0.38584001687461,0.414313983548264,0.419354562149535,0.434473144976459,0.408538019452252,0.46654393242912,0.504612986176849,0.493793881949704,0.531433667852905,0.490372393481169,0.493353061034898,0.425556208510134,0.366008371888209,0.384127685742379,0.429873129284288,0.375568352837751,0.38241520611006,0.486648154232315,0.418473264382867
Pleasure,0.554946548450512,0.553696710603221,0.182633862331578,0.555820688337859,0.381765023521994,0.567043516789266,0.347909199025489,0.208379378116831,0.357462811334244,0.551434472143493,0.575129152694287,0.566777598894857,0.552845079076191,0.54424026051076,0,0.495056365154239,0.295637183640403,0.525114913915034,0.242093437101349,0.553394611612788,0.240384920191568,0.244747262552243,0.435964586292221,0.420966987054848,0.382078738127335,0.332364851262588,0.210347538152652,0.185952312543651,0.565436861099613,0.204038417084264,0.558589061925543,0.554184409528438,0.186612686788965,0.565085324666032,0.25502085105021,0.586626058629654,0.567275572551096,0.555414681942438,0.605777703159317,0.476473551409864,0.370759882636508,0.393719420512815,0.493614649602439,0.338458592275537,0.478415815431828,0.458101456409963,0.458890648709419,0.445119454106639,0.521187025169604,0.298146185434863,0.549220024736246,0.363961793945192,0.365309640444573,0.438213524730525,0.197853584241542,0.176512119232672,0.543892174818496,0.555669729116705,0.539518885817436,0.592140416817162,0.23653540396481,0.339810920267304,0.370345959511869,0.371812087381337,0.380797292951236,0.474003029116284,0.35005258739744,0.33166269963371,0.294404943122452,0.38945970568359,0.392771287782303,0.420104928428589,0.359539248108301,0.396672886792778,0.362939318689349,0.398420169780834,0.558745509887907,0.556013676263588,0.57836306852411,0.563034503624544,0.575626019767637,0.578438182155065,0.568259376352853,0.536252381078817,0.501774410965632,0.579229086753156,0.417877190879004,0.368808449134973,0.364107042718031,0.231926799401065,0.416447237402615,0.37972040760909,0.502297145788507,0.533958783943798,0.566384197429751,0.463540460767642,0.527707213034131,0.544463523028479,0.330749569888713,0.416632574338041
Nervousness,0.354471770832095,0.351090165063101,0.510294040706162,0.302548501569281,0.396509214408349,0.333765907097252,0.418617314534725,0.488119604944912,0.384429639150076,0.331290172618061,0.332844339554188,0.331400942673278,0.317888678316025,0.321647109119024,0.495056365154239,0,0.454580411293181,0.32900478606026,0.483366915200379,0.323162066429729,0.41942816827931,0.445694738367795,0.345263834792132,0.355641602135229,0.382347650290275,0.420806210437958,0.484570321491822,0.522629872764507,0.320213328220377,0.498156139214369,0.354003531541982,0.329241574910219,0.500317781230878,0.337332690348723,0.468551549055599,0.297872847029628,0.271202567857191,0.255482184999406,0.339801800648331,0.362597121170082,0.44215707891062,0.416451241387506,0.399303507019573,0.451255636335835,0.400763203559438,0.359261040037212,0.429111782020942,0.441236364417912,0.34214037698601,0.434476598483082,0.330064129187667,0.401510048048374,0.373532994140885,0.387123407335587,0.474045666881776,0.493393604358309,0.336355300209202,0.359779445120966,0.380494996054023,0.357871579372645,0.488111283844028,0.439118281643408,0.40571785997493,0.414005074456071,0.396004022531037,0.342694779853469,0.443026318652375,0.417378343740776,0.430174853559102,0.403114625225776,0.40657492483828,0.361756479117861,0.428051057304137,0.417032552386175,0.418222196348431,0.413868364280048,0.388135287126789,0.394445379682178,0.399355099765199,0.391115967028092,0.391485093211314,0.377139934310098,0.381871423249414,0.387945509343212,0.389855303866831,0.378870260694502,0.412709751269274,0.450193639498654,0.425325533626881,0.471769731928594,0.427161136992294,0.427714813707187,0.365628166019702,0.361342031317762,0.372458355231631,0.377706947146801,0.367489000140382,0.352173786559356,0.436135696146563,0.3552198410588
Winning,0.527731436077593,0.518363520198878,0.283786622067586,0.526723690972966,0.338497943040123,0.541401100984131,0.241307260777872,0.287303284510463,0.404569546924003,0.51588815273193,0.552046868515493,0.530232419115548,0.512502279739772,0.501373317340562,0.295637183640403,0.454580411293181,0,0.469587330161203,0.186027918864898,0.499707033881932,0.303782860783559,0.325944853785171,0.402347683320811,0.374545752864459,0.421565072648573,0.342126467335838,0.284829038156502,0.315032438583246,0.52440506613889,0.302478345291093,0.522410418009033,0.52637499537145,0.315356038046807,0.519577093922516,0.32224648041752,0.536372279583035,0.532405526319207,0.497412230076048,0.561288349698383,0.430047234780001,0.36886001856467,0.388074904632964,0.468721309977576,0.347364780012328,0.454897685591585,0.436052232546562,0.443540776481688,0.452788670513833,0.467464719596468,0.2938706608186,0.48900862583888,0.390534442152067,0.387296642448949,0.398507661510646,0.334543689268575,0.323499101787067,0.492771409292466,0.509385536940656,0.50127140667954,0.552621398276051,0.314019788087339,0.358403681747597,0.358958143524087,0.341589798223422,0.344031057921198,0.429460028141445,0.34928157270311,0.327930559090692,0.330762839165378,0.358879826221334,0.361405385641137,0.382412943686621,0.340376039975075,0.378005546512656,0.342704208106236,0.352602586640101,0.52213457637335,0.523524321919246,0.535030418095519,0.522597227503289,0.528136109045834,0.53023103019111,0.536758551312445,0.505593464698948,0.473371116367563,0.535597310789851,0.365375355399813,0.365027931259003,0.373845341535284,0.337730814414242,0.392556923593475,0.372576840473128,0.482713074768238,0.485939352339859,0.529757904446015,0.447887760325532,0.509175257220579,0.488475787707372,0.30802224060743,0.383972818531959
Losing,0.28448742285293,0.323748240710771,0.549440982699225,0.284443156708531,0.442647451681354,0.324635764914604,0.43661447581879,0.521056939503343,0.404590207926013,0.261930112898134,0.253368372044268,0.244171505829813,0.25535300689123,0.202223501622125,0.525114913915034,0.32900478606026,0.469587330161203,0,0.515341173319462,0.176961419931808,0.471299460831441,0.496754256282736,0.39469106978719,0.39378451797339,0.371743608598736,0.481468161217656,0.536854511711304,0.550825994818391,0.251967002153238,0.530189644086912,0.271989442758708,0.224788289884591,0.541673301454493,0.278332679306593,0.483378144859313,0.284095530383122,0.318509289144057,0.315894561682378,0.277982637916703,0.390383583912437,0.480666199501987,0.460087569172689,0.411209143959171,0.482584245900517,0.416471929121387,0.398930316562239,0.450352598899159,0.463553992252985,0.330969775601323,0.489415954156799,0.312700223179658,0.464559238014199,0.434126023941956,0.418651799858588,0.527157581724428,0.54485788103709,0.368037076876268,0.365569635256125,0.399679537401436,0.357005302545063,0.527511874609353,0.492834893546376,0.475532446209782,0.465279211916993,0.473202955906066,0.361653203999987,0.490752783619535,0.463551124743885,0.50085640150469,0.470611382818885,0.45023924934474,0.416762475560449,0.464758370738686,0.465986027061705,0.467123695983021,0.459536678344772,0.399936450480027,0.405048150497223,0.399065331462551,0.403749495404062,0.404501411948369,0.382135973228159,0.406247163900654,0.394939597869457,0.428217469958992,0.406752050968163,0.453975330003787,0.481590369978122,0.475293304839145,0.518781677800525,0.470042293026218,0.472069462402422,0.414054828099387,0.348050205256015,0.3878014403822,0.415749432357563,0.369217398545175,0.376455644476575,0.466568209368983,0.411707692795225
Succeeding,0.550469412291067,0.550747836852432,0.220112080117187,0.565319451296383,0.370924988944965,0.573943634222489,0.300986926385676,0.228773319727065,0.391096499506019,0.546766549810357,0.582007903331063,0.566585110617582,0.549270366221439,0.535910484347879,0.242093437101349,0.483366915200379,0.186027918864898,0.515341173319462,0,0.524414850821745,0.30107906775154,0.321591374397666,0.422535803031286,0.398405219154098,0.408514581421809,0.346349299473018,0.251036280874661,0.258939673542666,0.557389459713164,0.260266082165523,0.548793664200398,0.551542735051111,0.254780174057329,0.560007896760032,0.283868624781987,0.568159563227405,0.560948575621909,0.536568423163846,0.597682547699594,0.471349507798933,0.367545991979867,0.400202265011465,0.468036312850711,0.333337300195096,0.473485140917969,0.465261224212097,0.473707987645413,0.476646639344934,0.508140019595601,0.281021807367344,0.531744124685363,0.377937092334435,0.373550577936028,0.423011118522525,0.307940079487991,0.289484850555164,0.528576144035237,0.550675310417537,0.532903307433972,0.579427407939919,0.287454631607732,0.358494889045108,0.339183206217018,0.348306042693058,0.332045619103014,0.458959856903003,0.341903513369302,0.324857154506344,0.314023023300579,0.342922041854867,0.348422339647949,0.383420552078298,0.31735896379303,0.356220290568917,0.326860743557076,0.355672559945115,0.557388357385956,0.551397103786075,0.576899362129887,0.554845274296589,0.566061451684689,0.575056774019083,0.572815591439799,0.534742446949706,0.498502504149896,0.573356177121035,0.389860067756929,0.362415226646763,0.375075467545699,0.304536307751753,0.399758276896402,0.358766211508328,0.51836545682062,0.519739879312464,0.567064888342389,0.479009720992506,0.528886613504649,0.536942948565608,0.320563621928292,0.415042281027736
Failing,0.275298195205841,0.313327714184426,0.563361340237502,0.262174316371689,0.454412430472917,0.301674585576323,0.451141878315238,0.536321396504062,0.412063388234553,0.249147075419485,0.223394538422958,0.209901845650571,0.226011000284389,0.179792741477918,0.553394611612788,0.323162066429729,0.499707033881932,0.176961419931808,0.524414850821745,0,0.485516227449188,0.513967823494038,0.40333443007722,0.392708530970678,0.376774670377939,0.488706559692067,0.556033776693752,0.563851226389336,0.226992142054334,0.546361037366665,0.260828335737415,0.205694909384678,0.552458256684488,0.274634070615938,0.494388381627175,0.256926839885426,0.293813727321397,0.297974530705282,0.255343884296062,0.401725042399418,0.499898985333706,0.478033963498613,0.439729077379071,0.501945676042358,0.433306166910108,0.413847756825778,0.465907434145899,0.475446925622822,0.333832887105369,0.517216193104804,0.300499261748924,0.48180207984443,0.445279759366383,0.440568367010272,0.536317046842713,0.549543578852227,0.357475303266669,0.388197204557102,0.40197942985768,0.346719981852994,0.549601128178787,0.500901421914818,0.486414942778734,0.477576301998005,0.482044726799529,0.372656066118516,0.505289262489414,0.475662999964808,0.523560429212531,0.48282974308014,0.472288644953082,0.435597555282403,0.486572240741925,0.48283175802859,0.467412958325615,0.472523632718135,0.41085834100946,0.417086241140486,0.409248404133943,0.417399616163417,0.399406921138136,0.388426160643175,0.410550486408687,0.416332192427747,0.431014757354682,0.405765781461633,0.457410649200158,0.498081453093113,0.491722329651113,0.522501880085273,0.476110093331863,0.481303555900177,0.410897299462932,0.362710588947445,0.393980613396254,0.415423034694365,0.380999132767032,0.381428575575472,0.484582261098117,0.415499423426192
Wanting,0.490371570168468,0.496724849745963,0.273794281835109,0.495971922081575,0.354257691740188,0.509211928068186,0.360421077773482,0.285503854310445,0.319483014354888,0.493152109109575,0.521755529000338,0.511073049238716,0.502682879212405,0.496241070360799,0.240384920191568,0.41942816827931,0.303782860783559,0.471299460831441,0.30107906775154,0.485516227449188,0,0.18377296007744,0.35080975845642,0.375864137686654,0.330661523147985,0.331197070139817,0.283158256026011,0.252457873584535,0.502630810067672,0.267744537119764,0.500242006441304,0.479609742755876,0.24548365286739,0.502195501900627,0.285772494563506,0.518036732573911,0.505820863985771,0.488612169443344,0.536449334781687,0.425569478813803,0.364142554261576,0.374737265120724,0.423237010466228,0.344162256608344,0.417128498100501,0.400711417742064,0.415037694959813,0.420488073377214,0.457800824012468,0.309739901701968,0.490551876696508,0.360052253387463,0.351421517019191,0.396149732964174,0.187603614488972,0.209867910004511,0.46334861590635,0.488748810437889,0.48394448734055,0.525118028479993,0.301884485727764,0.346167349259324,0.349835797498861,0.35929208967323,0.375167316151814,0.42322014828429,0.351271153273168,0.335421427650296,0.328950361614469,0.375463938769914,0.37005747705102,0.382188501255448,0.364733974876263,0.393981635349188,0.350829017597648,0.375003743493438,0.496895670760205,0.493894215702206,0.518025719209446,0.502026986787065,0.502362424309185,0.5144053475685,0.509153438825932,0.467744987902814,0.453475154195157,0.507445982315419,0.372549929225413,0.354826690230541,0.353335320171597,0.253828554552627,0.374414820528291,0.356759084073802,0.443576791319122,0.46527370490954,0.503751640991309,0.4101269074775,0.467921840237147,0.462655072487638,0.332268564024808,0.351014790586403
Craving,0.510904046605827,0.512048678729743,0.282390848001377,0.519454880302382,0.361160371934471,0.518354991057269,0.367396166788342,0.297118384990978,0.339257265425304,0.49419759207551,0.54956176299196,0.519367149462002,0.506480626582174,0.514351891420673,0.244747262552243,0.445694738367795,0.325944853785171,0.496754256282736,0.321591374397666,0.513967823494038,0.18377296007744,0,0.38357387469227,0.386727596791382,0.361547787423541,0.351001124782329,0.282157904291163,0.24943274620109,0.519831111216373,0.281585419095742,0.520769417058373,0.512503289812272,0.250782544462074,0.512790016378262,0.303688185768093,0.535539472269032,0.519811019834411,0.498808285158236,0.557638868942277,0.425996589877549,0.358540324971283,0.384282089190534,0.426760654569648,0.343362875710504,0.425313859823423,0.412741368507234,0.432272998819725,0.43584831329452,0.478355610884369,0.310314694799226,0.496893346268507,0.37376925863424,0.360252329737713,0.378013732439361,0.173325060394048,0.192867087845629,0.477509637679487,0.486216976419015,0.484923977772598,0.536832347981282,0.303094627278482,0.366328141752427,0.382655184115522,0.380195096266677,0.396944998861218,0.444850859505074,0.383549403852044,0.374939408351228,0.330955759627193,0.401728413492824,0.408641187575182,0.413294916905272,0.386117239759299,0.420716718188856,0.364942292892098,0.398348826430097,0.510586834755718,0.508431093894333,0.53094822229589,0.520155624068494,0.512532277651063,0.521264920653888,0.520028343518728,0.494371163887176,0.466278676570785,0.524171350518998,0.390156589927372,0.358635762537822,0.366566672855014,0.249843052113437,0.369631585013437,0.356219705232488,0.45717879143376,0.475983246975802,0.516427265829706,0.415043279396931,0.496789403190605,0.477947795980714,0.34898807448826,0.343612132402779
Waiting,0.41041120331683,0.458385252887376,0.434813609820617,0.42865760025631,0.340838011562721,0.43734391047969,0.396518925396996,0.415743514415462,0.339189567198101,0.426125298695509,0.428453649364556,0.437468353909709,0.417457993274101,0.401839464237172,0.435964586292221,0.345263834792132,0.402347683320811,0.39469106978719,0.422535803031286,0.40333443007722,0.35080975845642,0.38357387469227,0,0.318466837895234,0.354048774047684,0.337540807599114,0.415472433828499,0.443315995800285,0.391495186872432,0.431460251225422,0.40395641224762,0.406098516566507,0.427204182090534,0.437482874014583,0.384773630795344,0.425123192870498,0.433216526608882,0.392222241216658,0.428935632713538,0.439986351450485,0.421552012919738,0.423691411299484,0.387829161121408,0.43697270788266,0.392621109309215,0.383077786769248,0.430438990709059,0.421029187017372,0.365150725948082,0.380267068672153,0.373355999192202,0.369407428103885,0.382539729163388,0.408108002971018,0.418026954189128,0.434188820046567,0.395361051057758,0.403755857515957,0.421678076679974,0.429601886441269,0.397278245433975,0.376210789569965,0.362001684570789,0.348024910154371,0.348585322155385,0.330250812714675,0.347140629314638,0.353644644914995,0.375507037457974,0.352610715915539,0.349551263405142,0.328945699241233,0.365694749404995,0.356281104532879,0.334239132098306,0.341790771422937,0.427676890904438,0.43021704826369,0.434347014844753,0.420016865248429,0.428706306070497,0.426413279033314,0.416171619196812,0.415510867445658,0.393050665494238,0.426918638121738,0.384485831905952,0.369208924278451,0.355788249333469,0.416011460861001,0.368151245936139,0.394450934796471,0.387040563955617,0.358507418385185,0.421219771496513,0.390033509618888,0.393493497318494,0.40761381033061,0.384913539320329,0.370062082913788
SelfRegulation,0.416569398256137,0.423205060999682,0.431309592438852,0.44003284208527,0.350049253688469,0.434167673664599,0.35527906091884,0.394992507600849,0.387708689562492,0.408155515659959,0.441374662217603,0.427017893703312,0.40890202171738,0.396929369344847,0.420966987054848,0.355641602135229,0.374545752864459,0.39378451797339,0.398405219154098,0.392708530970678,0.375864137686654,0.386727596791382,0.318466837895234,0,0.390932481854175,0.332798530846042,0.418669174688172,0.427023312882828,0.40556282341405,0.424092642100236,0.412064910932751,0.419133913013632,0.422630456776295,0.426105445541961,0.382654662813509,0.421023340003572,0.433478107995047,0.387489597038838,0.432338991564602,0.416253692394703,0.388299091698766,0.391214444186276,0.402144253265138,0.402029878831125,0.382933284339257,0.388114456087981,0.421594493799853,0.434437558165225,0.386254407118779,0.376368504207306,0.395662790275171,0.35894098509067,0.379875761416819,0.40225559286625,0.414678916323758,0.431671900029894,0.399439313489768,0.422619575481307,0.428585664012284,0.448856373673349,0.424505536324602,0.397382694097823,0.320584857491791,0.328260015106279,0.329734025393159,0.362693328333732,0.352229250553139,0.33932137856209,0.373831991552269,0.312594428040975,0.313182496249997,0.296232815563612,0.324971800746476,0.3455276390018,0.323977038566691,0.316315585531493,0.437509467236691,0.438402985333452,0.450765158781491,0.431522013866962,0.444106063447,0.434852120980271,0.436718836814667,0.416467735309656,0.396706625443687,0.445759832954699,0.390446889772132,0.369097970068479,0.35890474741739,0.39774455659984,0.368679805239245,0.384072593910389,0.400105575771939,0.386628872904765,0.435312105748214,0.406769861967933,0.400888309338932,0.40089484608171,0.372167508512609,0.359837683137944
SocialLonging,0.368084531630048,0.452472427859431,0.403398370789916,0.400510396230394,0.396818231112648,0.439596127798,0.42599536359771,0.371125777406327,0.21544778256908,0.416403878645427,0.39114536254609,0.413665586877255,0.396820458269011,0.375654081893945,0.382078738127335,0.382347650290275,0.421565072648573,0.371743608598736,0.408514581421809,0.376774670377939,0.330661523147985,0.361547787423541,0.354048774047684,0.390932481854175,0,0.400151299083932,0.405384332036395,0.358822653856979,0.342263815609575,0.357667281085555,0.329768579662817,0.347128358791747,0.329800865378686,0.43947464914212,0.322613386266076,0.408423478930387,0.408509399354183,0.414501588295054,0.394523219281268,0.435556394676736,0.433246629644277,0.440930168064786,0.403679695144767,0.442873775335016,0.421058849864252,0.428604807039418,0.44694992111156,0.462467388183468,0.389516653114885,0.413428842390363,0.400358083753863,0.413375473527599,0.367056336599393,0.43683608232323,0.375761581954393,0.372795894249778,0.425720784656585,0.45582760807157,0.438136317124466,0.463605788206767,0.406274801295971,0.411305884154855,0.407936335096318,0.408002045510357,0.410350939731867,0.39268139017896,0.427005400134157,0.387204496489219,0.396025748795444,0.426463394333332,0.420058771635144,0.414902391275799,0.418920602492126,0.41896445622036,0.393874873328258,0.411066474226248,0.468041991132312,0.459643720049851,0.470471697470471,0.464741143494965,0.466846851055378,0.458733494652173,0.4576068221564,0.458295405168641,0.459304579516606,0.459290811199239,0.424703276486349,0.433458057702449,0.424386737958778,0.347325927039887,0.440655360028636,0.427306075838126,0.435260334234805,0.421195765875853,0.427248168505659,0.413449012608985,0.417920713223399,0.440995782076358,0.427273837542675,0.408313398335426
Speaking,0.492240263961142,0.517151027664774,0.332040069963789,0.509187390315624,0.336499216679937,0.517690799852048,0.384314507611986,0.321585620281102,0.378299027422697,0.505093848975921,0.519233206170879,0.528859424764159,0.515750251185338,0.495841481522094,0.332364851262588,0.420806210437958,0.342126467335838,0.481468161217656,0.346349299473018,0.488706559692067,0.331197070139817,0.351001124782329,0.337540807599114,0.332798530846042,0.400151299083932,0,0.31014104883812,0.353574400851071,0.498602911637674,0.337434291700555,0.497196083653507,0.487042960737745,0.334608499466327,0.503584757888247,0.320255691528052,0.520020048149796,0.519237595513041,0.485693859814773,0.535322950816723,0.459551191991127,0.337664485810203,0.349726681672167,0.42671726537805,0.358817863481251,0.405174564207938,0.382326678803989,0.385231072745914,0.387836658684046,0.438527893710187,0.313486195092368,0.472316385130921,0.2766508269646,0.370943558578228,0.436232515326839,0.352559070096814,0.370700097375701,0.45523393865801,0.473840337170754,0.482661593134997,0.521768544743156,0.320445763152165,0.319626114488522,0.262108820051105,0.271823348799205,0.277782583017522,0.364131018575956,0.262462110325215,0.297967160452168,0.331313452951439,0.269977993908193,0.283333091029791,0.313968398599422,0.282403396245456,0.291621573487146,0.28938989091024,0.289712261443977,0.480964877018515,0.483429053432724,0.502000718538394,0.481358402501175,0.49362587696794,0.500829738292603,0.499338568612983,0.450535301780503,0.414812785709454,0.503321507344937,0.371503866394769,0.248419822105131,0.225370744009501,0.338689290175121,0.279870096100188,0.317760679313789,0.444527041954603,0.441466757305921,0.505921738334907,0.406725888374961,0.456085292895825,0.465471477824601,0.3075004539024,0.39012851561974
