0,8*15+15,133,(56-34)*15+15,133,(36-34)*15+15,133,(37-34)*15+15,133,(47-34)*15+15,266,(84-67)*15+15,133,(57-34)*15+15,133,(62-34)*15+15,0,21*15+15,266,(93-67)*15+15,0,1*15+15,133,(54-34)*15+15,0,19*15+15,266,(71-67)*15+15,266,(77-67)*15+15,266,(92-67)*15+15,133,(48-34)*15+15,266,(68-67)*15+15,266,(90-67)*15+15,0,25*15+15,133,(66-34)*15+15,133,(49-34)*15+15,133,(61-34)*15+15,133,(58-34)*15+15,266,(86-67)*15+15,266,(87-67)*15+15,266,(82-67)*15+15,266,(80-67)*15+15,266,(72-67)*15+15,0,16*15+15,266,(97-67)*15+15,0,3*15+15,266,(91-67)*15+15,266,(78-67)*15+15,133,(63-34)*15+15,0,30*15+15,133,(50-34)*15+15,0,7*15+15,0,32*15+15,133,(60-34)*15+15,266,(73-67)*15+15,266,(95-67)*15+15,266,(74-67)*15+15,266,(88-67)*15+15,0,4*15+15,266,(96-67)*15+15,133,(52-34)*15+15,266,(98-67)*15+15,0,6*15+15,0,22*15+15,133,(41-34)*15+15,133,(40-34)*15+15,266,(79-67)*15+15,0,15*15+15,266,(67-67)*15+15,133,(38-34)*15+15,133,(46-34)*15+15,0,24*15+15,133,(55-34)*15+15,0,26*15+15,133,(65-34)*15+15,0,14*15+15,266,(99-67)*15+15,0,20*15+15,0,31*15+15,0,23*15+15,0,0*15+15,0,13*15+15,133,(51-34)*15+15,0,11*15+15,133,(53-34)*15+15,266,(94-67)*15+15,133,(42-34)*15+15,0,18*15+15,266,(76-67)*15+15,0,12*15+15,133,(35-34)*15+15,0,10*15+15,0,9*15+15,0,27*15+15,266,(75-67)*15+15,133,(43-34)*15+15,133,(45-34)*15+15,266,(85-67)*15+15,133,(39-34)*15+15,266,(70-67)*15+15,266,(89-67)*15+15,0,33*15+15,0,2*15+15,133,(64-34)*15+15,266,(81-67)*15+15,0,5*15+15,266,(69-67)*15+15,0,17*15+15,0,29*15+15,0,28*15+15,133,(59-34)*15+15,266,(83-67)*15+15,133,(44-34)*15+15,133,(34-34)*15+15,1466095746
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,4,27,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,2,71,266,375,266,180,133,450,0,465,133,255,0,120,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,0,105,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096254
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,4,27,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,2,71,266,375,266,180,133,450,0,465,133,255,0,120,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,0,105,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096269
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,4,27,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,2,71,266,375,266,180,133,450,0,465,133,255,0,120,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,0,105,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096284
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,432,77,266,375,266,180,133,450,0,465,133,255,0,120,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,0,105,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096299
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,0,465,133,255,0,120,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,608,119,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096314
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,0,465,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,725,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096329
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,0,465,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,725,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096344
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,0,465,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,725,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096359
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,542,76,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,725,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096374
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,627,37,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096389
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,645,40,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096404
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,645,40,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096419
0,135,133,345,270,35,265,50,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,645,40,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096434
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,645,40,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096449
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,645,40,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096464
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,661,64,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096479
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,266,75,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,904,41,266,375,266,180,133,450,559,39,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096494
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,904,41,266,375,266,180,133,450,646,37,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096509
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,904,41,266,375,266,180,133,450,646,37,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096524
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,0,41,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096539
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,0,180,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096554
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,556,54,133,300,266,420,133,135,689,21,266,150,0,195,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096569
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,556,54,133,300,266,420,133,135,689,21,266,150,520,120,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096584
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,736,55,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096599
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,0,360,413,19,468,18,133,270,736,55,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096614
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,0,480,554,54,413,19,468,18,133,270,736,55,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096629
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,476,54,554,54,413,19,468,18,133,270,736,55,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096644
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,474,53,743,72,413,19,468,18,133,270,556,52,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096659
0,135,133,345,270,35,748,39,133,210,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,474,53,740,54,413,19,468,18,133,270,556,52,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096674
0,135,133,345,270,35,748,39,811,55,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,474,53,740,54,413,19,468,18,133,270,556,52,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096689
0,135,133,345,270,35,748,39,811,55,266,270,133,360,133,435,0,330,266,405,409,35,133,315,0,300,558,38,266,165,266,390,133,225,151,29,266,360,0,390,133,495,133,240,625,22,133,375,266,300,266,315,266,240,266,210,266,90,0,255,266,465,885,40,266,375,266,180,133,450,624,40,133,255,460,36,0,495,133,405,266,105,266,435,266,120,266,330,2,53,266,450,133,285,266,480,502,37,0,345,133,120,133,105,266,195,0,240,143,12,140,71,133,195,0,375,133,330,0,405,543,20,0,225,266,495,783,22,474,53,740,54,413,19,468,18,133,270,556,52,133,300,266,420,133,135,689,21,266,150,629,53,149,44,0,165,0,150,0,420,266,135,133,150,133,180,266,285,133,90,265,62,266,345,0,510,410,53,133,465,266,225,0,90,151,54,0,270,0,450,0,435,133,390,266,255,133,165,264,22,1466096704
