133,(47-34)*15+15,0,9*15+15,0,16*15+15,133,(54-34)*15+15,133,(44-34)*15+15,266,(72-67)*15+15,266,(69-67)*15+15,133,(58-34)*15+15,133,(43-34)*15+15,133,(39-34)*15+15,0,31*15+15,266,(91-67)*15+15,0,2*15+15,266,(81-67)*15+15,266,(75-67)*15+15,266,(79-67)*15+15,266,(70-67)*15+15,133,(56-34)*15+15,133,(49-34)*15+15,0,23*15+15,133,(46-34)*15+15,266,(86-67)*15+15,133,(60-34)*15+15,266,(76-67)*15+15,133,(36-34)*15+15,266,(99-67)*15+15,0,18*15+15,266,(82-67)*15+15,266,(68-67)*15+15,0,22*15+15,266,(87-67)*15+15,0,20*15+15,133,(45-34)*15+15,0,6*15+15,266,(97-67)*15+15,0,0*15+15,133,(38-34)*15+15,0,27*15+15,266,(90-67)*15+15,133,(41-34)*15+15,266,(94-67)*15+15,133,(35-34)*15+15,0,29*15+15,266,(78-67)*15+15,266,(98-67)*15+15,266,(77-67)*15+15,0,8*15+15,133,(51-34)*15+15,133,(34-34)*15+15,0,25*15+15,0,21*15+15,266,(67-67)*15+15,266,(84-67)*15+15,0,14*15+15,0,11*15+15,266,(74-67)*15+15,133,(64-34)*15+15,266,(88-67)*15+15,266,(71-67)*15+15,133,(63-34)*15+15,266,(80-67)*15+15,133,(61-34)*15+15,0,1*15+15,266,(73-67)*15+15,0,28*15+15,133,(57-34)*15+15,0,3*15+15,133,(59-34)*15+15,133,(62-34)*15+15,0,7*15+15,0,13*15+15,133,(42-34)*15+15,266,(95-67)*15+15,0,26*15+15,0,4*15+15,133,(40-34)*15+15,133,(48-34)*15+15,133,(52-34)*15+15,0,10*15+15,266,(96-67)*15+15,0,19*15+15,0,12*15+15,266,(85-67)*15+15,0,17*15+15,266,(89-67)*15+15,0,24*15+15,0,30*15+15,0,5*15+15,133,(53-34)*15+15,133,(65-34)*15+15,133,(37-34)*15+15,266,(83-67)*15+15,133,(50-34)*15+15,0,15*15+15,0,33*15+15,133,(55-34)*15+15,266,(93-67)*15+15,266,(92-67)*15+15,133,(66-34)*15+15,0,32*15+15,1466149602
852,90,587,186,957,284,133,315,133,165,523,183,923,433,662,237,133,150,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,266,420,614,334,672,361,266,180,266,480,266,165,605,358,704,363,445,132,808,135,495,132,532,356,266,270,0,225,708,284,450,282,774,87,266,330,266,75,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,0,300,595,84,266,285,0,270,266,345,0,375,0,465,0,90,133,300,833,285,133,60,896,566,133,255,0,240,0,510,133,330,266,405,266,390,133,495,0,495,1466150552
852,90,587,186,957,284,133,315,133,165,523,183,923,433,662,237,133,150,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,266,420,850,365,672,361,266,180,266,480,404,364,605,358,704,363,445,132,808,135,495,132,532,356,266,270,0,225,708,284,450,282,774,87,266,330,266,75,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,0,300,595,84,266,285,0,270,266,345,0,375,0,465,0,90,133,300,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,266,390,133,495,0,495,1466150567
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,133,150,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,266,420,850,365,672,361,643,56,266,480,404,364,605,358,704,363,445,132,808,135,495,132,532,356,266,270,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,0,300,595,84,266,285,0,270,266,345,0,375,0,465,0,90,133,300,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,266,390,133,495,0,495,1466150582
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,266,420,850,365,672,361,643,56,266,480,404,364,605,358,704,363,445,132,808,135,495,132,532,356,266,270,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,0,300,595,84,266,285,580,381,266,345,0,375,0,465,518,366,133,300,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,266,390,133,495,0,495,1466150597
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,266,420,850,365,672,361,643,56,266,480,404,364,605,358,704,363,445,132,808,135,495,132,532,356,266,270,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,924,140,595,84,266,285,576,368,629,369,0,375,0,465,518,366,133,300,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,266,390,133,495,0,495,1466150612
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,381,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,266,450,924,140,595,84,266,285,576,368,629,369,0,375,0,465,518,366,133,300,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,805,376,133,495,0,495,1466150627
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,0,165,925,382,924,140,595,84,266,285,576,368,629,369,693,143,0,465,518,366,404,377,833,285,897,365,896,566,133,255,0,240,0,510,133,330,266,405,805,376,133,495,0,495,1466150642
852,90,587,186,957,284,133,315,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,925,382,924,140,595,84,266,285,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,133,255,485,144,0,510,133,330,266,405,805,376,133,495,0,495,1466150657
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,925,382,924,140,595,84,266,285,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,133,255,485,144,554,141,133,330,266,405,805,376,133,495,0,495,1466150672
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,0,225,708,284,450,282,774,87,266,330,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,925,382,924,140,595,84,266,285,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,133,255,485,144,544,147,133,330,266,405,805,376,133,495,0,495,1466150687
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,399,462,708,284,450,282,774,87,438,462,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,925,382,924,140,595,84,409,257,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,133,255,485,144,544,147,133,330,266,405,805,376,401,294,0,495,1466150717
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,399,462,708,284,450,282,774,87,438,462,468,364,133,450,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,925,382,924,140,595,84,569,146,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,644,146,485,144,544,147,133,330,266,405,805,376,401,294,0,495,1466150732
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,399,462,708,284,450,282,774,87,438,462,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,0,465,518,366,404,377,833,285,897,365,896,566,644,146,485,144,544,147,133,330,266,405,805,376,401,294,0,495,1466150747
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,399,462,708,284,450,282,774,87,438,462,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,896,566,644,146,485,144,544,147,419,359,266,405,805,376,401,294,407,538,1466150762
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,560,380,708,284,450,282,774,87,438,462,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,896,566,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,538,1466150777
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,632,568,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,558,379,708,284,450,282,774,87,598,380,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,896,566,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,538,1466150792
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,874,506,408,573,489,235,723,133,403,500,703,383,402,421,609,502,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,558,379,708,284,450,282,774,87,598,380,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,638,381,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,538,1466150807
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,776,385,408,573,489,235,723,133,403,500,703,383,402,421,873,53,716,237,960,43,773,285,617,236,627,425,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,558,379,708,284,450,282,774,87,598,380,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,638,381,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,538,1466150822
852,90,587,186,957,284,404,93,695,57,523,183,923,433,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,776,385,886,386,489,235,723,133,832,387,703,383,402,421,873,53,716,237,960,43,773,285,617,236,678,145,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,558,379,708,284,450,282,774,87,598,380,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,638,381,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,538,1466150837
852,90,587,186,957,284,404,93,695,57,523,183,837,510,662,237,755,55,457,183,808,88,547,185,406,183,548,131,403,282,521,81,776,385,886,386,489,235,723,133,832,387,703,383,402,450,873,53,716,237,960,43,773,285,617,236,678,145,401,235,596,131,877,91,570,282,614,184,559,237,402,83,480,82,404,130,717,85,658,85,848,376,850,365,672,361,643,56,899,378,404,364,605,358,704,363,445,132,808,135,495,132,532,356,699,372,558,379,708,284,450,282,774,87,598,380,468,364,434,95,494,283,402,353,400,39,840,43,842,136,656,132,401,51,471,40,466,353,671,43,599,42,903,43,544,42,744,43,569,53,460,51,806,362,767,360,436,141,928,376,924,140,595,84,569,146,576,368,629,369,404,140,797,54,518,366,404,377,833,285,897,365,638,381,644,146,485,144,544,147,462,377,512,377,805,376,401,294,407,526,1466150848
