0,33*15+15,133,(66-34)*15+15,133,(37-34)*15+15,266,(73-67)*15+15,266,(74-67)*15+15,133,(53-34)*15+15,266,(85-67)*15+15,0,12*15+15,266,(69-67)*15+15,0,27*15+15,0,13*15+15,0,6*15+15,0,28*15+15,266,(81-67)*15+15,266,(76-67)*15+15,266,(82-67)*15+15,266,(89-67)*15+15,133,(39-34)*15+15,133,(44-34)*15+15,133,(45-34)*15+15,133,(60-34)*15+15,133,(47-34)*15+15,266,(77-67)*15+15,133,(65-34)*15+15,0,24*15+15,0,5*15+15,0,23*15+15,266,(75-67)*15+15,266,(88-67)*15+15,133,(46-34)*15+15,133,(54-34)*15+15,266,(84-67)*15+15,133,(43-34)*15+15,133,(52-34)*15+15,266,(78-67)*15+15,133,(35-34)*15+15,266,(94-67)*15+15,266,(86-67)*15+15,266,(79-67)*15+15,0,1*15+15,0,4*15+15,266,(68-67)*15+15,266,(96-67)*15+15,266,(93-67)*15+15,266,(80-67)*15+15,266,(98-67)*15+15,133,(40-34)*15+15,0,17*15+15,133,(62-34)*15+15,0,11*15+15,0,32*15+15,0,7*15+15,133,(42-34)*15+15,133,(63-34)*15+15,0,15*15+15,0,25*15+15,0,31*15+15,266,(70-67)*15+15,0,2*15+15,0,0*15+15,133,(55-34)*15+15,266,(92-67)*15+15,133,(38-34)*15+15,0,16*15+15,0,20*15+15,0,3*15+15,266,(95-67)*15+15,0,14*15+15,266,(99-67)*15+15,133,(56-34)*15+15,133,(41-34)*15+15,266,(67-67)*15+15,0,18*15+15,266,(83-67)*15+15,0,22*15+15,0,30*15+15,0,21*15+15,133,(49-34)*15+15,133,(57-34)*15+15,133,(50-34)*15+15,266,(97-67)*15+15,0,26*15+15,266,(71-67)*15+15,0,29*15+15,133,(64-34)*15+15,266,(87-67)*15+15,266,(90-67)*15+15,133,(48-34)*15+15,266,(72-67)*15+15,0,8*15+15,133,(36-34)*15+15,133,(59-34)*15+15,133,(58-34)*15+15,133,(51-34)*15+15,0,9*15+15,0,10*15+15,0,19*15+15,133,(34-34)*15+15,133,(61-34)*15+15,266,(91-67)*15+15,1466054770
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,645,162,721,34,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,476,72,0,240,0,390,0,480,478,101,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,476,88,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,426,170,409,409,0,165,0,300,133,15,133,420,266,375,1466055255
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,645,162,721,34,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,476,72,0,240,0,390,0,480,478,101,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,476,88,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,426,170,409,409,0,165,0,300,133,15,133,420,266,375,1466055270
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,473,721,34,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,476,72,0,240,0,390,0,480,478,101,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,476,88,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055285
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,767,471,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,476,72,0,240,0,390,0,480,478,101,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,476,88,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055300
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,476,72,0,240,0,390,0,480,478,101,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,476,88,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055315
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,407,495,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,479,118,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055330
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,0,30,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,484,479,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055345
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,545,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,0,45,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,484,479,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055360
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,266,30,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,484,479,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055375
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,484,479,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055390
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,133,240,484,479,133,255,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055405
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,475,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055420
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,0,60,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055435
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,133,90,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,133,15,133,420,266,375,1466055450
0,510,711,403,133,60,266,105,266,120,133,300,266,285,0,195,266,45,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,652,237,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055465
0,510,711,403,408,17,266,105,266,120,133,300,266,285,0,195,871,245,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,133,105,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,266,90,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055480
0,510,711,403,408,17,266,105,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,133,150,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,133,75,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,526,18,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055495
0,510,711,403,408,17,266,105,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,0,90,0,360,266,135,266,330,132,196,133,315,797,472,408,90,710,388,266,180,706,587,607,586,266,300,785,576,835,558,0,75,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,526,18,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055510
0,510,711,403,403,63,266,105,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,661,42,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,662,16,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,-1,121,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,526,18,0,135,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055525
0,510,711,403,403,63,266,105,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,662,42,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,662,16,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,663,70,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,133,120,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,133,225,526,18,403,93,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055540
0,510,711,403,403,63,266,105,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,662,42,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,662,16,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,663,70,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,686,187,266,15,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,662,97,526,18,403,93,133,45,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055555
0,510,711,403,403,63,941,188,266,120,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,662,42,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,662,16,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,663,70,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,686,187,686,203,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,662,97,526,18,403,93,662,121,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055570
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,662,42,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,662,16,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,663,70,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,640,334,526,18,403,93,642,345,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055585
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,642,303,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,641,287,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,642,316,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,527,38,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,642,331,526,18,403,93,642,345,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055600
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,642,303,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,641,287,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,642,316,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,639,267,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,642,331,611,220,403,93,642,345,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055615
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,691,215,0,360,266,135,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,641,287,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,642,316,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,642,345,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055630
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,266,150,266,240,266,345,746,496,133,165,853,460,133,405,133,210,266,165,133,480,0,375,697,219,0,360,402,109,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,636,303,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,636,317,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,636,331,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055645
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,403,122,266,240,266,345,746,496,405,41,853,460,133,405,133,210,895,82,133,480,0,375,697,219,0,360,402,109,266,330,132,196,133,315,797,472,405,78,710,388,266,180,706,587,607,586,266,300,785,576,835,558,636,303,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,636,317,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,636,331,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055660
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,403,122,266,240,266,345,746,496,402,51,853,460,133,405,133,210,895,82,133,480,0,375,697,219,0,360,402,109,266,330,402,135,133,315,797,472,405,78,710,388,643,90,706,587,607,586,266,300,785,576,835,558,636,303,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,636,317,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,636,331,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055675
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,403,122,266,240,266,345,746,496,402,51,853,460,133,405,454,122,895,82,133,480,0,375,697,219,0,360,402,109,266,330,402,135,133,315,797,472,405,78,710,388,643,90,706,587,607,586,266,300,785,576,835,558,636,303,405,453,266,450,266,405,266,210,266,480,577,532,0,270,133,435,0,180,0,495,636,317,133,135,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,636,331,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055690
0,510,711,403,403,63,941,188,547,134,133,300,266,285,0,195,897,65,712,421,699,472,755,459,892,443,853,486,403,122,266,240,266,345,746,496,402,51,853,460,133,405,454,122,895,82,133,480,0,375,697,219,0,360,402,109,266,330,402,135,133,315,797,472,405,78,710,388,643,90,706,587,607,586,266,300,785,576,835,558,636,303,405,453,266,450,266,405,810,125,266,480,577,532,0,270,133,435,0,180,0,495,636,317,634,288,408,464,0,240,0,390,0,480,408,495,459,468,406,586,133,330,266,390,611,238,0,255,0,315,860,400,266,435,-1,226,266,495,133,345,431,188,433,172,0,285,266,255,0,345,0,465,0,330,537,464,484,479,538,476,266,465,408,479,409,393,0,450,133,465,266,315,266,360,702,237,611,220,403,93,636,331,133,390,133,375,462,304,409,409,0,165,0,300,510,498,133,420,266,375,1466055705
