133,(57-34)*15+15,0,19*15+15,133,(40-34)*15+15,266,(81-67)*15+15,133,(38-34)*15+15,266,(85-67)*15+15,133,(62-34)*15+15,266,(69-67)*15+15,0,1*15+15,133,(52-34)*15+15,0,22*15+15,0,30*15+15,133,(45-34)*15+15,266,(97-67)*15+15,0,33*15+15,133,(63-34)*15+15,266,(83-67)*15+15,133,(59-34)*15+15,266,(88-67)*15+15,266,(90-67)*15+15,133,(48-34)*15+15,133,(44-34)*15+15,133,(34-34)*15+15,133,(46-34)*15+15,266,(87-67)*15+15,266,(72-67)*15+15,266,(67-67)*15+15,0,25*15+15,266,(86-67)*15+15,0,28*15+15,133,(36-34)*15+15,0,0*15+15,0,24*15+15,133,(58-34)*15+15,266,(92-67)*15+15,0,2*15+15,0,11*15+15,133,(42-34)*15+15,0,17*15+15,133,(66-34)*15+15,0,18*15+15,0,8*15+15,266,(96-67)*15+15,133,(61-34)*15+15,266,(70-67)*15+15,266,(71-67)*15+15,133,(54-34)*15+15,0,26*15+15,266,(91-67)*15+15,0,12*15+15,0,10*15+15,0,5*15+15,133,(51-34)*15+15,0,13*15+15,266,(79-67)*15+15,266,(89-67)*15+15,133,(60-34)*15+15,0,15*15+15,0,31*15+15,266,(75-67)*15+15,0,14*15+15,133,(65-34)*15+15,0,21*15+15,266,(77-67)*15+15,133,(39-34)*15+15,0,29*15+15,133,(41-34)*15+15,266,(94-67)*15+15,133,(53-34)*15+15,0,16*15+15,0,20*15+15,133,(56-34)*15+15,133,(55-34)*15+15,133,(43-34)*15+15,133,(35-34)*15+15,266,(68-67)*15+15,0,7*15+15,266,(73-67)*15+15,0,27*15+15,0,9*15+15,0,23*15+15,266,(82-67)*15+15,266,(78-67)*15+15,266,(74-67)*15+15,266,(93-67)*15+15,266,(76-67)*15+15,266,(95-67)*15+15,0,32*15+15,0,3*15+15,0,4*15+15,133,(49-34)*15+15,133,(50-34)*15+15,266,(98-67)*15+15,266,(84-67)*15+15,0,6*15+15,133,(47-34)*15+15,133,(64-34)*15+15,133,(37-34)*15+15,266,(80-67)*15+15,266,(99-67)*15+15,1469863575
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,266,180,433,335,266,405,266,150,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864500
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,266,180,433,335,501,321,266,150,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864515
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,266,180,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864530
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864545
133,360,0,300,584,31,756,219,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864560
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,729,251,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,790,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864575
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,689,275,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864590
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,829,140,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864605
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,720,384,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864620
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,419,239,0,405,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864635
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,537,146,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864650
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,133,285,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,458,155,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,168,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864665
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,266,390,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864680
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,0,210,672,76,679,62,555,246,0,240,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,133,465,511,241,266,210,266,495,1469864695
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,0,30,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,474,461,511,241,266,210,266,495,1469864710
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,967,163,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,133,45,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,266,210,266,495,1469864725
133,360,694,296,584,31,756,219,582,67,719,308,133,435,813,94,946,178,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,936,144,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,266,210,266,495,1469864740
810,205,694,296,584,31,756,219,582,67,719,308,133,435,813,94,946,178,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,936,144,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,266,210,598,242,1469864755
819,196,694,296,584,31,756,219,582,67,719,308,133,435,813,94,946,178,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,936,144,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,728,120,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,263,346,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,431,109,598,242,1469864770
819,196,694,296,584,31,756,219,582,67,719,308,133,435,813,94,946,178,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,936,144,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,0,480,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,511,139,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,754,26,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,431,109,598,242,1469864785
819,196,694,296,584,31,756,219,582,67,719,308,767,123,813,94,946,178,636,250,596,220,689,158,589,129,744,240,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,423,129,574,43,821,150,519,180,882,87,936,144,709,185,784,60,691,276,907,126,594,195,613,232,560,226,641,220,510,122,647,130,468,252,699,129,754,141,465,261,456,277,419,239,455,162,801,172,515,41,550,204,434,310,837,222,585,284,672,76,679,62,555,246,579,299,637,302,470,348,473,95,871,189,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,511,139,489,30,417,72,466,54,410,43,461,324,498,293,454,173,433,322,414,294,526,277,469,416,433,335,501,321,460,395,740,20,513,21,563,14,775,49,566,102,631,119,617,318,673,199,489,385,413,250,606,27,511,241,431,109,598,242,1469864797
