0,17*15+15,266,(73-67)*15+15,0,12*15+15,0,1*15+15,133,(63-34)*15+15,0,22*15+15,266,(99-67)*15+15,133,(66-34)*15+15,266,(72-67)*15+15,0,7*15+15,0,18*15+15,0,9*15+15,266,(75-67)*15+15,0,13*15+15,133,(60-34)*15+15,0,10*15+15,266,(88-67)*15+15,133,(61-34)*15+15,266,(81-67)*15+15,266,(98-67)*15+15,133,(65-34)*15+15,133,(62-34)*15+15,266,(94-67)*15+15,133,(41-34)*15+15,133,(40-34)*15+15,266,(92-67)*15+15,133,(57-34)*15+15,266,(89-67)*15+15,0,16*15+15,133,(35-34)*15+15,133,(38-34)*15+15,0,20*15+15,266,(76-67)*15+15,0,33*15+15,266,(91-67)*15+15,0,6*15+15,266,(69-67)*15+15,266,(87-67)*15+15,266,(95-67)*15+15,0,4*15+15,0,14*15+15,266,(71-67)*15+15,266,(79-67)*15+15,0,30*15+15,0,21*15+15,0,29*15+15,266,(86-67)*15+15,133,(36-34)*15+15,266,(84-67)*15+15,0,25*15+15,133,(45-34)*15+15,133,(46-34)*15+15,0,27*15+15,0,31*15+15,133,(43-34)*15+15,0,23*15+15,266,(77-67)*15+15,0,11*15+15,0,24*15+15,133,(55-34)*15+15,133,(64-34)*15+15,133,(48-34)*15+15,266,(70-67)*15+15,266,(96-67)*15+15,0,15*15+15,133,(34-34)*15+15,133,(37-34)*15+15,133,(42-34)*15+15,133,(49-34)*15+15,133,(52-34)*15+15,0,2*15+15,266,(93-67)*15+15,0,28*15+15,0,32*15+15,266,(85-67)*15+15,133,(54-34)*15+15,133,(53-34)*15+15,133,(39-34)*15+15,266,(68-67)*15+15,0,3*15+15,266,(90-67)*15+15,0,26*15+15,266,(83-67)*15+15,0,8*15+15,266,(74-67)*15+15,133,(51-34)*15+15,0,0*15+15,266,(67-67)*15+15,266,(82-67)*15+15,133,(56-34)*15+15,266,(97-67)*15+15,133,(44-34)*15+15,133,(50-34)*15+15,133,(47-34)*15+15,0,19*15+15,133,(59-34)*15+15,266,(78-67)*15+15,266,(80-67)*15+15,133,(58-34)*15+15,0,5*15+15,1477549875
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,266,135,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,0,315,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,793,59,635,53,784,72,647,39,510,258,266,300,133,45,266,270,0,390,133,180,133,195,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,133,135,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,266,255,550,30,698,84,579,48,448,102,412,17,266,240,133,345,266,465,133,165,133,255,133,210,561,56,133,390,631,19,266,210,133,375,629,267,1477550373
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,266,135,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,793,59,635,53,784,72,647,39,510,258,266,300,133,45,266,270,0,390,133,180,396,69,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,133,135,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,266,255,550,30,698,84,579,48,448,102,412,17,266,240,133,345,266,465,133,165,133,255,133,210,561,56,133,390,631,19,266,210,133,375,629,267,1477550388
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,266,135,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,793,59,635,53,784,72,647,39,510,258,266,300,133,45,266,270,0,390,133,180,737,95,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,707,212,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,266,255,550,30,698,84,579,48,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,631,19,266,210,133,375,629,267,1477550403
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,793,59,635,53,784,72,647,39,510,258,266,300,133,45,266,270,0,390,133,180,737,95,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,266,255,550,30,698,84,579,48,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,631,19,266,210,133,375,629,267,1477550418
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,635,53,854,77,679,39,510,258,266,300,133,45,266,270,0,390,133,180,772,92,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,723,80,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,631,19,266,210,133,375,629,267,1477550433
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550448
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550463
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550478
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550493
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550508
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550523
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550538
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550553
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550568
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550583
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550598
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550613
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550628
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550643
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550658
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550673
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,448,102,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550688
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,0,210,133,405,0,165,266,330,133,420,266,225,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,266,240,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550703
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,685,508,133,405,0,165,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,0,225,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550718
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,746,486,133,405,0,165,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,769,58,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,0,240,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550733
0,270,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,746,486,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,789,13,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,492,253,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550748
799,487,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,0,285,630,536,610,548,746,486,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,796,470,665,253,789,13,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550763
781,480,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,765,459,630,536,610,548,729,483,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,781,469,665,253,789,13,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,0,180,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550778
781,480,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,766,494,630,536,610,548,729,483,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,781,469,665,253,789,13,865,64,666,47,854,77,677,35,510,258,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,462,245,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,552,78,550,16,266,360,566,69,575,39,550,30,726,74,584,50,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550793
781,480,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,766,494,630,536,610,548,729,483,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,133,75,640,470,864,553,693,411,266,375,653,283,628,299,266,315,781,469,665,253,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,617,78,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,595,59,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550808
781,480,700,422,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,766,494,630,536,610,548,729,483,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,804,484,595,462,864,553,693,411,266,375,653,283,628,299,266,315,759,469,665,253,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550823
