0,7*15+15,0,21*15+15,266,(92-67)*15+15,133,(58-34)*15+15,266,(70-67)*15+15,0,13*15+15,0,5*15+15,133,(65-34)*15+15,0,0*15+15,266,(72-67)*15+15,133,(43-34)*15+15,133,(62-34)*15+15,266,(95-67)*15+15,266,(94-67)*15+15,266,(88-67)*15+15,0,14*15+15,133,(53-34)*15+15,266,(99-67)*15+15,0,26*15+15,0,10*15+15,133,(55-34)*15+15,0,9*15+15,0,16*15+15,266,(69-67)*15+15,266,(78-67)*15+15,0,29*15+15,266,(82-67)*15+15,0,27*15+15,133,(60-34)*15+15,133,(49-34)*15+15,0,6*15+15,133,(42-34)*15+15,133,(37-34)*15+15,0,2*15+15,266,(67-67)*15+15,133,(46-34)*15+15,133,(48-34)*15+15,266,(68-67)*15+15,266,(89-67)*15+15,266,(91-67)*15+15,133,(54-34)*15+15,133,(41-34)*15+15,133,(50-34)*15+15,0,32*15+15,133,(36-34)*15+15,266,(86-67)*15+15,266,(81-67)*15+15,133,(47-34)*15+15,133,(56-34)*15+15,0,3*15+15,266,(98-67)*15+15,266,(75-67)*15+15,133,(44-34)*15+15,0,31*15+15,133,(51-34)*15+15,133,(35-34)*15+15,133,(59-34)*15+15,133,(34-34)*15+15,133,(45-34)*15+15,0,25*15+15,0,20*15+15,266,(76-67)*15+15,133,(63-34)*15+15,266,(80-67)*15+15,266,(73-67)*15+15,266,(87-67)*15+15,133,(39-34)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,133,(64-34)*15+15,266,(90-67)*15+15,0,33*15+15,266,(84-67)*15+15,266,(93-67)*15+15,266,(79-67)*15+15,133,(61-34)*15+15,0,8*15+15,0,22*15+15,0,15*15+15,266,(85-67)*15+15,266,(83-67)*15+15,0,17*15+15,0,19*15+15,0,18*15+15,0,12*15+15,0,28*15+15,266,(74-67)*15+15,0,1*15+15,0,23*15+15,133,(57-34)*15+15,0,11*15+15,0,4*15+15,266,(71-67)*15+15,266,(96-67)*15+15,266,(97-67)*15+15,266,(77-67)*15+15,0,24*15+15,133,(66-34)*15+15,133,(40-34)*15+15,0,30*15+15,1466012758
969,438,0,330,638,300,800,502,266,60,849,470,0,90,133,480,0,15,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,0,105,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,771,591,133,255,0,495,838,592,266,300,934,206,929,184,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,133,180,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,266,255,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013214
969,438,0,330,638,300,800,502,266,60,849,470,0,90,133,480,0,15,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,0,105,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,771,591,836,581,0,495,838,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,404,601,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,266,255,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013229
969,438,0,330,638,300,800,502,266,60,849,470,711,325,133,480,0,15,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,14,132,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,771,591,836,581,0,495,838,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,266,255,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013244
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,14,132,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,771,591,836,581,0,495,838,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,266,255,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013259
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,14,132,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,771,591,836,581,0,495,838,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,266,255,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013274
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,14,132,808,521,133,60,0,45,266,15,133,195,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,266,315,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013289
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,133,240,14,132,808,521,133,60,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013304
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,266,240,667,298,853,480,679,327,14,132,808,521,133,60,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,266,300,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013319
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,14,132,808,521,133,60,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,459,393,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013334
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,133,60,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,0,180,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013349
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,133,60,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,887,346,0,75,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013364
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,651,264,0,45,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,888,359,885,346,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013379
969,438,0,330,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,271,347,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,0,315,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,888,359,885,346,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013394
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,930,482,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,133,345,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,133,360,888,359,885,346,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013409
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,266,165,480,206,133,495,129,110,0,465,1466013424
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,266,165,480,206,133,495,474,395,0,465,1466013439
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,751,193,480,206,133,495,475,376,0,465,1466013454
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,855,98,480,206,133,495,475,376,0,465,1466013469
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,133,330,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,855,98,480,206,133,495,475,376,0,465,1466013484
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,743,11,480,206,133,495,475,376,0,465,1466013499
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,0,405,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,266,465,743,11,480,206,133,495,475,376,0,465,1466013514
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013529
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013544
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,266,15,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013559
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,819,111,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013574
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,111,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,266,105,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013589
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,105,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,805,89,877,616,943,11,133,75,7,269,133,465,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013604
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,105,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,134,452,266,210,805,89,877,616,943,11,133,75,7,269,700,165,266,360,0,510,266,270,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013619
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,105,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,266,480,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,701,153,266,210,805,89,877,616,943,11,133,75,7,269,700,165,266,360,0,510,708,141,268,408,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013634
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,105,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,0,495,826,592,474,386,934,206,935,194,946,515,0,60,944,491,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,701,153,266,210,805,89,877,616,943,11,133,75,7,269,700,165,266,360,0,510,708,141,459,409,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,0,465,1466013649
969,438,403,22,638,300,800,502,266,60,849,470,644,313,133,480,640,327,888,470,673,432,771,480,266,435,266,420,609,99,608,285,133,300,266,495,472,397,655,422,581,309,0,150,0,255,266,45,698,285,0,450,736,303,667,298,853,480,690,318,902,458,808,521,633,271,404,10,821,105,844,448,860,458,882,546,944,503,269,376,141,286,732,592,805,579,759,569,826,592,474,386,934,206,935,194,946,515,0,60,944,491,266,135,129,127,650,592,529,99,578,114,133,390,953,575,402,599,0,390,683,328,932,550,701,153,266,210,805,89,877,616,943,11,133,75,7,269,700,165,266,360,0,510,708,141,459,409,266,195,109,429,436,206,439,192,948,596,442,221,896,570,936,585,0,300,-1,288,0,195,0,435,266,120,0,30,-3,364,969,401,888,359,885,346,266,75,266,450,975,453,743,11,480,206,133,495,475,376,477,420,1466013664
