0,24*15+15,266,(93-67)*15+15,0,28*15+15,266,(80-67)*15+15,0,5*15+15,0,13*15+15,133,(35-34)*15+15,133,(61-34)*15+15,266,(67-67)*15+15,133,(59-34)*15+15,133,(54-34)*15+15,266,(81-67)*15+15,266,(89-67)*15+15,266,(90-67)*15+15,0,10*15+15,0,0*15+15,0,12*15+15,266,(99-67)*15+15,133,(37-34)*15+15,266,(75-67)*15+15,266,(79-67)*15+15,0,29*15+15,266,(76-67)*15+15,133,(57-34)*15+15,0,22*15+15,266,(92-67)*15+15,133,(47-34)*15+15,133,(52-34)*15+15,266,(71-67)*15+15,133,(40-34)*15+15,133,(45-34)*15+15,133,(42-34)*15+15,0,9*15+15,133,(56-34)*15+15,0,31*15+15,133,(64-34)*15+15,133,(38-34)*15+15,266,(70-67)*15+15,0,26*15+15,0,25*15+15,133,(53-34)*15+15,266,(73-67)*15+15,0,17*15+15,0,14*15+15,0,18*15+15,133,(55-34)*15+15,0,11*15+15,133,(36-34)*15+15,0,19*15+15,133,(46-34)*15+15,266,(94-67)*15+15,133,(58-34)*15+15,266,(69-67)*15+15,266,(85-67)*15+15,133,(49-34)*15+15,133,(60-34)*15+15,266,(68-67)*15+15,0,21*15+15,133,(50-34)*15+15,133,(62-34)*15+15,0,20*15+15,133,(65-34)*15+15,133,(41-34)*15+15,266,(97-67)*15+15,0,27*15+15,266,(95-67)*15+15,0,4*15+15,266,(82-67)*15+15,133,(66-34)*15+15,266,(83-67)*15+15,0,15*15+15,266,(91-67)*15+15,133,(39-34)*15+15,266,(78-67)*15+15,0,7*15+15,133,(48-34)*15+15,266,(88-67)*15+15,0,23*15+15,266,(72-67)*15+15,266,(87-67)*15+15,266,(77-67)*15+15,0,1*15+15,0,6*15+15,266,(96-67)*15+15,133,(63-34)*15+15,266,(98-67)*15+15,133,(44-34)*15+15,133,(34-34)*15+15,0,3*15+15,0,30*15+15,0,2*15+15,266,(74-67)*15+15,0,8*15+15,0,16*15+15,133,(43-34)*15+15,0,32*15+15,133,(51-34)*15+15,0,33*15+15,266,(86-67)*15+15,266,(84-67)*15+15,1464599699
0,375,266,405,0,435,266,210,0,90,558,214,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,522,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,453,191,0,105,266,450,133,450,266,480,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,540,103,133,270,0,510,266,300,266,270,1464600244
0,375,266,405,0,435,422,49,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,522,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,453,191,0,105,266,450,133,450,266,480,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,540,103,133,270,0,510,266,300,266,270,1464600259
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,522,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,453,191,0,105,266,450,133,450,266,480,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,540,103,133,270,0,510,266,300,266,270,1464600274
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,522,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,453,191,0,105,266,450,133,450,420,172,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,540,103,133,270,0,510,266,300,266,270,1464600289
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,522,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,427,112,0,105,266,450,133,450,420,172,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,540,103,133,270,0,510,266,300,266,270,1464600304
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,443,105,0,105,266,450,133,450,420,172,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,427,189,549,102,133,270,0,510,266,300,266,270,1464600319
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,443,226,509,177,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,493,214,266,315,453,176,443,105,0,105,266,450,133,450,434,147,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,418,122,549,102,133,270,0,510,266,300,266,270,1464600334
0,375,266,405,0,435,466,47,0,90,558,215,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,446,184,579,190,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600349
0,375,266,405,0,435,466,47,0,90,509,152,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,133,45,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,446,184,501,179,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600364
0,375,266,405,0,435,466,47,0,90,509,152,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,533,129,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,446,184,501,179,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600379
0,375,266,405,0,435,466,47,0,90,509,152,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,453,179,408,179,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600394
0,375,266,405,0,435,466,47,0,90,509,152,133,30,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,133,60,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,453,179,415,196,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600409
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,453,179,415,196,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600424
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,0,300,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,453,179,415,196,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600439
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,741,63,133,195,266,420,133,375,266,45,266,285,133,240,133,405,520,75,453,179,415,196,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600454
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,133,105,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,453,179,415,196,133,435,0,315,133,480,133,120,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600469
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,453,179,415,196,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,0,120,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600484
0,375,266,405,0,435,466,47,0,90,509,152,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,523,161,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,453,179,416,204,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,472,161,266,315,408,160,443,105,0,105,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600499
0,375,266,405,0,435,466,47,0,90,501,160,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,527,175,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,456,192,416,204,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,472,177,266,315,410,176,443,105,403,155,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600514
0,375,266,405,0,435,466,47,0,90,501,160,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,456,192,416,204,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,410,176,443,105,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600529
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,0,165,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,443,105,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600544
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,636,549,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,556,534,133,180,133,135,0,150,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600559
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,0,195,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600574
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,0,450,266,150,133,360,0,345,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,0,315,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600589
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,0,450,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,0,480,486,61,442,61,632,61,0,405,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600604
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,0,450,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,0,465,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600619
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,624,569,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,461,544,0,45,266,120,0,135,0,255,417,120,549,102,133,270,0,510,266,300,266,270,1464600634
0,375,266,405,0,435,466,47,0,90,493,118,781,459,133,420,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,624,569,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,461,544,0,45,266,120,0,135,0,255,417,120,549,102,133,270,430,86,266,300,266,270,1464600649
0,375,266,405,0,435,466,47,0,90,493,118,781,459,818,472,266,15,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,624,569,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,461,544,0,45,266,120,0,135,0,255,417,120,549,102,133,270,430,86,266,300,266,270,1464600664
0,375,266,405,0,435,466,47,0,90,493,118,781,459,818,472,445,484,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,624,569,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,461,544,0,45,266,120,0,135,0,255,417,120,549,102,133,270,430,86,266,300,266,270,1464600679
0,375,266,405,0,435,466,47,0,90,493,118,781,459,818,472,445,484,133,390,133,315,266,225,266,345,266,360,658,538,443,75,902,458,266,495,821,458,266,135,266,195,624,569,266,150,133,360,415,496,266,390,133,210,133,285,266,75,523,530,133,180,133,135,458,516,133,345,2,483,486,61,442,61,632,61,784,85,0,390,133,300,267,106,0,270,0,225,0,285,539,88,0,180,515,134,741,63,133,195,266,420,133,375,266,45,266,285,133,240,634,549,520,75,506,146,551,145,133,435,686,552,133,480,133,125,266,465,0,420,266,435,0,75,266,240,133,495,266,255,0,240,266,375,133,93,266,180,-3,122,133,225,266,330,0,360,461,131,266,315,409,170,445,101,408,156,266,450,133,450,412,137,133,165,133,15,0,60,461,544,0,45,266,120,0,135,0,255,417,120,549,102,799,105,430,86,266,300,266,270,1464600694
